collection,term,es,nes,size,p_value,matched_genes,fdr
GO_BP,GOBP_POSITIVE_REGULATION_OF_PROTEIN_DEPHOSPHORYLATION,-0.4489,-1.2829,22,0.069,"CALM1, CALM2, CALM3, CAMTA1, CDCA2, CDH5, DLC1, GNA12, HSP90AB1, ITGA1, LILRB2, NCK1, NSMF, PDGFRB, PINK1, PPIA, PPP1R15A, PPP2R5A, PRKCD, SMPD1, SPPL3, TGFB1",0.11638304269392664
GO_BP,GOBP_NEGATIVE_REGULATION_OF_BMP_SIGNALING_PATHWAY,-0.4275,-1.2501,27,0.069,"ABL1, BAMBI, CHRDL1, CRIM1, DKK1, FBN1, GPR155, GREM1, HIPK2, HTRA1, HTRA3, LRP2, MTMR4, NOTCH1, PPARG, SFRP1, SFRP2, SKI, SKIL, SMAD6, SMURF1, SORL1, TNFAIP6, TOB1, TWSG1, UBE2D1, WNT5A",0.11638304269392664
GO_BP,GOBP_REGULATION_OF_AMYLOID_PRECURSOR_PROTEIN_CATABOLIC_PROCESS,-0.4425,-1.2685,23,0.069,"ABCA2, ABCA7, ABCG1, APOE, BIN1, CASP3, CLU, EFNA1, EPHA4, FLOT2, GSAP, IFNGR1, IGF1, LYN, NTRK2, PRNP, RANBP9, ROCK1, RTN3, RTN4, SORL1, SPON1, TMED10",0.11638304269392664
GO_BP,GOBP_POSITIVE_REGULATION_OF_POST_TRANSLATIONAL_PROTEIN_MODIFICATION,0.3574,1.2211,57,0.069,"AMER1, ARNT, ARRDC3, ARRDC4, BCL10, BIRC3, CAV1, CBLB, CDC14B, CDC20, CDK5RAP3, CRY1, DCUN1D5, DERL1, EGR1, FANCI, FANCM, FBXO4, FBXW7, GABARAP, GNL3, HDAC4, HSPA5, KDM1A, LAPTM5, LRRK2, MALT1, MTA1, NDFIP2, NMI, NOD2, PDCD6, PEF1, PELI1, PIAS3, PINK1, PLK1, PRICKLE1, PTEN, PTPN22, PTTG1IP, RASSF5, RIPK2, RNF180, RPS2, SAE1, SKP2, TANK, TNIP1, TSPYL5, UBA2, UBB, UBE2C, UBE2D1, WFS1, XIAP, ZC3H12A",0.11638304269392664
GO_BP,GOBP_AUTONOMIC_NERVOUS_SYSTEM_DEVELOPMENT,-0.4641,-1.2774,21,0.069,"ACKR3, ADARB1, CTNNB1, EDNRA, EDNRB, EGR2, FN1, FZD3, GATA3, HES1, NAV2, NRP1, NRP2, PLXNA3, SEMA3A, SEMA3F, SOX4, TBX1, TFAP2A, TP63, VCAM1",0.11638304269392664
GO_BP,GOBP_NEGATIVE_REGULATION_OF_TRANSFORMING_GROWTH_FACTOR_BETA_RECEPTOR_SIGNALING_PATHWAY,-0.3549,-1.2176,52,0.07,"ADAM17, ADAMTSL2, ARID4A, ASPN, BAMBI, BCL9L, BMP2, BRMS1, CAV2, CD109, CDH3, CHST11, CILP, FBN1, FBN2, GDF15, GLG1, HDAC1, HDAC2, HSPA1A, HSPA5, HTRA1, HTRA3, INTS9, LTBP1, MTMR4, OGT, ONECUT2, PEG10, PMEPA1, PPARA, PPARG, RBBP4, RBBP7, SIRT1, SKI, SKIL, SLC2A10, SMAD6, SMURF1, SNX25, SPRED1, SPRED2, SPRY1, SPRY2, STRAP, SUDS3, TET1, TGFB3, TGFBR3, TP53, VEPH1",0.11757485029940122
GO_BP,GOBP_IMMUNOGLOBULIN_PRODUCTION_INVOLVED_IN_IMMUNOGLOBULIN_MEDIATED_IMMUNE_RESPONSE,0.4837,1.3253,21,0.07,"APLF, ATAD5, BCL6, BTK, CD40, EXO1, EXOSC3, HMCES, HSPD1, LIG4, MSH2, MSH6, NBN, NFKBIZ, PTPRC, STAT6, SWAP70, TFRC, TGFB1, TRAF3IP2, UNG",0.11757485029940122
GO_BP,GOBP_NEGATIVE_REGULATION_OF_PROTEIN_MATURATION,-0.4936,-1.2958,18,0.07,"CARD16, CARD8, CAST, CTSZ, GLG1, IL1R2, LRRK2, MAGEA3, MDM2, NLRP7, PLAT, PLAU, PRNP, SERPINE1, SERPINE2, THBS1, TMEM98, XIAP",0.11757485029940122
GO_BP,GOBP_EMBRYONIC_PATTERN_SPECIFICATION,-0.3911,-1.2409,35,0.07,"BASP1, BMP7, CHRDL1, COBL, CTNNB1, DISP1, DLL1, EFNB1, EPB41L5, ERBB4, FGFR2, FRS2, LAMA5, MEIS1, MEIS2, NRP1, NRP2, PCSK6, PGAP1, PTCH1, SATB2, SEMA3F, SHH, SIM2, SMAD1, SMAD3, SMAD5, SMAD6, STIL, TBX3, TDRD5, TDRD7, TDRKH, WNT5A, ZBTB16",0.11757485029940122
GO_BP,GOBP_DICARBOXYLIC_ACID_METABOLIC_PROCESS,0.4005,1.2736,41,0.07,"AADAT, ACSF3, ALDH1L1, ALDH1L2, ALDH4A1, ALDH5A1, ASL, ASS1, ATIC, COL6A1, D2HGDH, FH, GAD1, GCLC, GCLM, GLS, GLUL, GOT1, GOT2, GPT2, GRHPR, IDH1, IDH2, KYNU, MDH2, ME1, ME2, ME3, MTHFD1, MTHFD1L, MTHFD2, NR1H4, OAT, PCK2, PHYH, SDHA, SHMT1, SLC25A32, SLC46A1, SLC7A11, SUCLG2",0.11757485029940122
GO_BP,GOBP_CELL_COMMUNICATION_INVOLVED_IN_CARDIAC_CONDUCTION,-0.406,-1.2495,32,0.07,"ANK2, ATP1A1, ATP1A2, ATP1B1, CACNA1C, CACNA1D, CACNA2D1, CACNB2, CALM1, CALM2, CALM3, CAMK2D, CASQ2, CAV1, CXADR, DSC2, DSG2, DSP, FLNA, GJA1, GJA5, JUP, KCNQ1, NUP155, PDE4D, PKP2, RYR2, SCN4B, SCN5A, SLC8A1, SRI, TRPM4",0.11757485029940122
GO_BP,GOBP_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_VACUOLE,-0.4407,-1.2633,23,0.07,"AP3M1, AP4M1, CACNG4, CLU, GCC2, GNPTAB, LAMP2, LAPTM5, NCOA4, NEDD4, PXK, SCARB2, SMURF1, SORL1, SORT1, SQSTM1, TNFAIP3, VPS13A, VPS13C, VPS28, VPS36, VPS37A, VPS37B",0.11757485029940122
GO_BP,GOBP_KETONE_BIOSYNTHETIC_PROCESS,-0.509,-1.3032,15,0.071,"ADCK2, ADM, AKR1C3, BMP2, BMP5, CACNA1H, COQ9, DAB2, DKK3, EGR1, H6PD, PDSS1, PRKG1, STARD3, TPI1",0.11875670840787118
GO_BP,GOBP_DOPAMINE_METABOLIC_PROCESS,-0.5047,-1.3228,16,0.071,"ABAT, ALDH2, ATP7A, COMT, GCH1, HPRT1, ITGAM, ITGB2, MAOA, MOXD1, NR4A2, PNKD, SLC1A1, SNCA, SNCAIP, VPS35",0.11875670840787118
GO_BP,GOBP_EPITHELIAL_STRUCTURE_MAINTENANCE,-0.5081,-1.3009,15,0.071,"CXADR, IL10RA, LDB1, LDB2, LSR, MUC2, MUC4, MUC6, NOD2, PKP3, SERPINA3, SLC22A5, SOX9, STRAP, TLR4",0.11875670840787118
GO_BP,GOBP_NEGATIVE_REGULATION_OF_VASCULAR_ASSOCIATED_SMOOTH_MUSCLE_CELL_PROLIFERATION,-0.5055,-1.3246,16,0.071,"BMP4, CDKN1A, CDKN1B, CNN1, EFEMP2, GNA12, MEF2C, MYOCD, NDRG2, PDCD4, PPARG, PRKG1, PTEN, SOD2, TGFB3, TPM1",0.11875670840787118
GO_BP,GOBP_PURINE_CONTAINING_COMPOUND_TRANSMEMBRANE_TRANSPORT,-0.4827,-1.2693,17,0.071,"ABCC4, AQP9, LRRC8A, LRRC8B, LRRC8C, LRRC8D, SLC22A3, SLC25A16, SLC25A24, SLC25A4, SLC25A5, SLC28A3, SLC29A1, SLC29A2, SLC29A3, SLC35B2, SLC43A3",0.11875670840787118
GO_BP,GOBP_CELLULAR_RESPONSE_TO_CADMIUM_ION,-0.492,-1.2914,18,0.071,"ABCB6, ATP7A, CYBB, CYP1A2, EGFR, FOS, HMOX1, HSF1, JUN, MMP9, MT1E, MT1G, MT1X, MT2A, OGG1, SLC11A1, SLC39A8, SUMO1",0.11875670840787118
GO_BP,GOBP_REGULATION_OF_CYSTEINE_TYPE_ENDOPEPTIDASE_ACTIVITY,-0.3076,-1.1626,97,0.071,"ACER2, AIM2, ANP32B, AQP1, ARL6IP1, ARL6IP5, ASPH, ATP2A3, BCL10, BCL2A1, BCL2L1, BIRC3, CARD16, CARD8, CASP1, CASP10, CASP8, CASP8AP2, CAST, CD44, CLEC7A, COL4A3, CST1, CST3, CTSD, CYCS, CYFIP2, DAP, DAPK1, DLC1, DNAJB6, EGLN3, EIF2AK3, EPHA7, F2R, F3, FAM162A, FAS, FYN, GAS6, GPX1, GRAMD4, GSN, HIP1, HIP1R, HSPD1, HSPE1, IFI16, IFI6, IFT57, IGBP1, JAK2, KLF4, LAMP3, LAPTM5, LCK, LGALS9, LGMN, LTF, MAGEA3, MALT1, MAP3K5, MCL1, MMP9, MYC, NAIP, NLRP1, NLRP3, NOD1, PDCD5, PDCD6, PERP, PIH1D1, PLAUR, PPARG, PSMB9, RAF1, RIPK2, ROBO1, RPS27L, RPS3, RPS6KA1, S100A8, S100A9, SH3RF1, SIRT1, SMAD3, SNCA, SOX2, SRC, SYK, THBS1, TNFSF10, UACA, VEGFA, XDH, XIAP",0.11875670840787118
GO_BP,GOBP_MULTICELLULAR_ORGANISMAL_RESPONSE_TO_STRESS,-0.4025,-1.2584,36,0.072,"ANKFN1, APOE, AQP9, ATAT1, ATP1A2, CAPN2, COL6A1, COMT, DPP4, EDNRB, EPHB2, EXT1, GCH1, HMGCS2, IDO1, LRP11, MDK, MEF2C, NPAS2, NR4A2, P2RX4, PDE8B, PPP3CA, PTEN, RAG1, RELN, SCN3A, SCN9A, SLC1A1, THBS1, THBS4, TRPA1, TRPV1, USP46, VDAC1, VDAC3",0.12021428571428572
GO_BP,GOBP_SENSORY_PERCEPTION_OF_PAIN,-0.4488,-1.2858,24,0.072,"ANO1, AQP1, CCL2, CCL3, COMT, CXCL12, CXCR4, F2R, FABP5, FYN, GRIN2D, ITGA2, KCND2, LXN, MC1R, MGLL, MME, NIPSNAP1, NLGN2, P2RX4, POMK, SCN9A, TRPA1, TRPV1",0.12021428571428572
GO_BP,GOBP_IN_UTERO_EMBRYONIC_DEVELOPMENT,-0.2701,-1.1237,195,0.072,"ACTL6A, ACVR1, ACVR1B, ACVRL1, ADA, ADAM10, ADCY9, ADM, AMOT, APBA2, APOB, AR, ARNT, ARNT2, ATP11A, ATP7A, BCL2L1, BCL2L11, BCOR, BMP2, BMP5, BMP7, BMPR1A, BRCA2, BRK1, BTF3, CAMSAP3, CAPN2, CASP8, CCM2, CCNB1, CCNB1IP1, CCNB2, CDKN1A, CEBPA, CEBPB, CHD7, CHEK1, CHST11, CITED2, CMIP, CMTM3, CNOT2, COL3A1, COPS3, CPT2, CTNNB1, DBN1, DIAPH3, DNAJB6, DSC3, E2F7, E2F8, EDN1, EDNRA, EGFR, EGLN1, EIF2S2, ELF3, EPAS1, EPB41L5, EPN1, ERCC2, FGFR1, FGFR2, FKBP10, FLCN, FLVCR1, FOXC1, FOXF1, FURIN, FUT8, GATA2, GATA3, GATA6, GJA1, GJB3, GJB5, GLI3, GNA12, GPI, GRHL2, HEG1, HES1, HIF1A, HNF1B, HORMAD1, HSD17B2, IGF1, IGF2, INPP5B, ITGB1, JAG2, JUNB, KAT2A, KDM4C, KLF4, KRT19, KRT8, LATS2, LEF1, LIF, LIG4, LPAR6, MAN2A1, MBD3, MBNL1, MED1, MGAT1, MSH2, MYH9, MYO1E, N4BP2L2, NASP, NBN, NCAPG2, NEK2, NOTCH1, NOTCH2, NPAT, NR2F2, NSDHL, NSRP1, NSUN2, OTUD7B, PCGF2, PDGFRA, PKD1, PKD2, PLCD3, PLCG1, PLK4, PLOD3, PNLDC1, POLB, POLG2, POU5F1, PPP1CC, PRDM1, PRMT1, PSMC4, PTCH1, PTPRR, RAD51B, RBBP8, RCN1, RDH10, RNASEH2B, RPGRIP1L, RPL13, RRM2, RSPO3, RTN4, SALL4, SBDS, SCO2, SEC24D, SF3B6, SH3PXD2A, SKIL, SLC30A1, SLC34A2, SLC35E2B, SMAD3, SOCS3, SPECC1, SPINT1, SPINT2, ST14, STIL, STK3, STK4, TBL1XR1, TBX3, TCTN1, TET1, TGFB3, TGFBR1, TGFBR2, TM4SF1, TP53, TRIM28, UPF3A, VEGFA, WDR19, WDR74, YAP1, YBX1, YBX3, ZBED6, ZFAND5, ZFP36L1, ZFPM2, ZMIZ1, ZNF568",0.12021428571428572
GO_BP,GOBP_ENDOTHELIAL_CELL_CHEMOTAXIS,-0.4601,-1.2664,21,0.073,"CORO1B, CXCL13, FGFR1, GAB1, HSPB1, KDR, LGMN, MET, NOTCH1, NR4A1, NRP1, P2RX4, PLEKHG5, PRKD1, PRKD2, RAB13, SEMA5A, SMOC2, THBS1, TMSB4X, VEGFA",0.12145017793594305
GO_BP,GOBP_CELL_VOLUME_HOMEOSTASIS,-0.4755,-1.292,20,0.073,"ANO6, AQP1, CLCN3, CLN3, GPRC5B, KCNMA1, KCNN4, LRRC8A, OXSR1, SHANK3, SLC12A1, SLC12A2, SLC12A4, SLC12A6, SLC12A7, SLC12A8, SLC12A9, STK39, TRPV4, WNK3",0.12145017793594305
GO_BP,GOBP_PURINE_NUCLEOTIDE_TRANSPORT,-0.4803,-1.2632,17,0.073,"ABCC4, ABCC5, ABCD1, ANKH, CD47, CR1, LRRC8A, LRRC8B, LRRC8C, LRRC8D, PANX1, SLC25A16, SLC25A24, SLC25A25, SLC25A4, SLC25A5, SLC35B2",0.12145017793594305
GO_BP,GOBP_NEGATIVE_REGULATION_OF_CYTOSKELETON_ORGANIZATION,-0.3231,-1.1836,79,0.073,"ADD3, APC, ARAP1, ARHGAP28, ARHGAP6, ARHGEF18, ARHGEF2, BBS4, BRCA1, CAMSAP2, CAPG, CCNF, CDH5, CDK5RAP2, CGNL1, CIB1, CKAP2, CLIP3, CORO1A, CORO1B, DIAPH3, DLC1, DMTN, EML2, EPS8, F11R, FKBP4, FLII, GMFG, GSN, HIP1R, KANK1, KANK2, KAT2A, KAT2B, KATNB1, LIMA1, LMOD1, MAP1B, MAP2, MDM1, MET, MID1, MYADM, NAV3, NPM1, PFN2, PHLDB2, PICK1, PIK3R1, PLEKHH2, PPFIA1, PRKCD, RDX, RHPN2, S1PR1, SCIN, SHANK3, SLIT2, SNCA, SPTAN1, SPTBN1, SPTBN2, SPTBN5, SSH1, SSH2, SSH3, STMN1, SVIL, SWAP70, TACSTD2, TAOK1, TMEM67, TMSB10, TMSB4X, TPX2, TRIOBP, VILL, WAS",0.12145017793594305
GO_BP,GOBP_POSITIVE_REGULATION_OF_PHOSPHOLIPASE_ACTIVITY,-0.4757,-1.2925,20,0.073,"ABL2, ARHGAP6, CCL5, CD86, EGFR, FGFR1, FGFR2, FGFR3, FLT1, GNA15, GNAQ, HRAS, ITK, KIT, PDGFRA, PDGFRB, PHB2, PLAA, PLCB2, SELE",0.12145017793594305
GO_BP,GOBP_CARBOHYDRATE_METABOLIC_PROCESS,-0.2571,-1.1063,259,0.073,"ACACB, ACADM, ADIPOR1, AGL, AKR1B1, ALDH1B1, ALDH2, ALDOA, ALDOB, ALDOC, AMY2B, APOD, APP, ATF3, ATF4, ATP1A2, B3GALNT1, B4GALT1, B4GALT2, B4GALT3, B4GALT4, B4GALT5, B4GALT6, BPGM, CASD1, CHI3L1, CHID1, CHIT1, CHST11, CHST14, CHST15, CHST3, CLK2, COL6A1, COMT, CPT1A, CRY1, CSGALNACT1, CSGALNACT2, DCXR, DDIT4, DERA, DGAT2, DHTKD1, DLAT, DYRK2, EDEM1, EDEM2, EIF6, ENO1, ENO2, ENOSF1, ENPP1, EPM2AIP1, ERRFI1, EXT1, FABP5, FBP1, FGGY, FLCN, FOXK1, FOXO1, FUCA1, FUCA2, FUT2, FUT3, FUT6, FUT8, G6PD, GAA, GABARAPL1, GALE, GALM, GALNT3, GALNT7, GALT, GANC, GAPDH, GBA2, GBE1, GCLC, GCNT4, GIT1, GK, GLA, GLB1, GLB1L2, GLO1, GLYCTK, GM2A, GNE, GNPDA1, GNPTAB, GOT1, GPD1L, GPD2, GPI, GPLD1, GSTO1, GUSB, GYG1, GYS1, H6PD, HAS2, HAS3, HDAC4, HEXB, HIF1A, HK1, HK2, HS2ST1, IDH1, IDH2, IDUA, IGF1, IGF2, IGFBP3, IGFBP4, IL6ST, INSR, IRS1, IRS2, KAT2A, KAT2B, KCNQ1, KL, LANCL1, LDHA, LEPR, LIPA, LRP5, MAN1A1, MAN1A2, MAN1B1, MAN1C1, MAN2A1, MAN2A2, MAN2B1, MAN2B2, MAN2C1, MANBA, MDH2, ME1, MGAM, MGAT2, MLYCD, MPI, NAGA, NAGK, NANS, NDST1, NDST2, NEU1, NLN, NNMT, NPC1, NPL, NR3C1, NUDT5, OAS1, OGT, OMA1, PARP1, PASK, PC, PCK2, PDHA1, PDK1, PDK2, PDK3, PDK4, PER2, PFKFB2, PFKFB3, PFKFB4, PFKL, PFKM, PFKP, PGD, PGK1, PGM1, PGM2, PGM2L1, PGM3, PGM5, PHKA1, PHKA2, PKM, PLA2G4A, PLEK, PMM2, POFUT1, POMK, PPARA, PPARD, PPARGC1A, PPP1CA, PPP1CC, PPP1R3B, PPP1R3C, PRKAA1, PRKAG2, PRKCE, PRKG1, PTGES3, PTPN2, PYGB, PYGL, RB1CC1, RORA, RPIA, SCARB2, SERP1, SIAE, SIRT1, SLC23A2, SLC25A1, SLC25A10, SLC25A12, SLC25A13, SLC2A1, SLC2A3, SLC35A1, SLC35A2, SLC37A4, SLC39A14, SLC3A1, SLC3A2, SLC4A4, SNCA, SORBS1, SORD, SPATA20, SRC, ST3GAL3, ST3GAL4, ST6GALNAC1, ST8SIA4, STAT3, STK40, TALDO1, TCF7L2, TGFB1, TP53, TPD52L2, TPI1, TREX1, TSTD1, UCHL1, UCP2, USP7, UXS1, WDR45B, WDR5, WIPI1, XYLB, ZBTB20, ZMPSTE24, ZNF692",0.12145017793594305
GO_BP,GOBP_NEUROTRANSMITTER_TRANSPORT,-0.3423,-1.1905,60,0.074,"ATP1A2, BAIAP3, BRAF, CADPS2, CASK, CLN8, DVL1, DYSF, FER1L4, FMR1, GIT1, ICA1, ITGB1, ITGB3, LRRK2, MCTP1, MCTP2, MEF2C, MYOF, NAPA, NR4A1, OSBPL2, PCLO, PER2, PFN2, PNKD, PPT1, PRKCB, RAB5A, RIMS2, SCRIB, SLC18B1, SLC1A1, SLC1A3, SLC1A6, SLC22A3, SLC29A1, SLC29A2, SLC29A3, SLC30A1, SLC38A1, SLC38A2, SLC6A11, SLC6A6, SLC6A8, SLC6A9, SNAP29, SNCA, SNCAIP, SNCG, STX3, STXBP1, STXBP2, STXBP5, SYT1, SYT7, SYT8, UNC13B, UNC13C, VPS18",0.12304090100770598
GO_BP,GOBP_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_ENDOPLASMIC_RETICULUM,0.4754,1.2627,18,0.075,"CHMP4B, EDEM1, HERPUD1, HSPA5, MAN1A1, RAB10, RN7SL1, RN7SL2, RYR2, SEC61A2, SEC61B, SEC61G, SPCS1, SPCS3, SRPRB, SSR3, TRAM1, TRAM2",0.12433510638297873
GO_BP,GOBP_PROTEIN_DEACETYLATION,-0.4716,-1.2815,20,0.075,"BRMS1, CCAR2, FLNA, FNTA, FRY, HDAC1, HDAC4, HDAC7, HDAC9, KAT2A, KAT2B, MBIP, NNMT, PRKAA1, SIRT1, SIRT2, SPRED1, SPRED2, WDR5, YEATS2",0.12433510638297873
GO_BP,GOBP_RIBONUCLEOSIDE_MONOPHOSPHATE_BIOSYNTHETIC_PROCESS,0.4621,1.2699,22,0.075,"ADA, ADK, AMPD2, AMPD3, APRT, ATIC, CAD, CMPK1, GART, GMPS, HPRT1, IMPDH1, IMPDH2, PAICS, PFAS, PPAT, PRPS1, PRPS2, UCK2, UCKL1, UMPS, UPP1",0.12433510638297873
GO_BP,GOBP_REGULATION_OF_LEUKOCYTE_CHEMOTAXIS,-0.3303,-1.1805,71,0.075,"ADAM10, ADAM17, AIF1, AKIRIN1, ANO6, BST1, C1QBP, C3AR1, C5, CALR, CAMK1D, CCL19, CCL2, CCL21, CCL3, CCL4, CCL5, CCR7, CD74, CSF1R, CXCL10, CXCL12, CXCL13, CXCL17, CXCL8, DPP4, DUSP1, EDN1, F2RL1, GAS6, GREM1, IL6, IL6R, JAM3, LGALS9, LGMN, LYN, MCU, MDK, MIF, MMP28, MPP1, MTUS1, NCKAP1L, NEDD9, NOD2, OXSR1, PERP, PLA2G7, PTK2, PTK2B, PTN, PTPRJ, RAC1, RAC2, RARRES2, RIN3, S100A14, S100A7, SERPINE1, SLC8B1, SLIT2, STK39, SWAP70, THBS1, THBS4, TNFAIP6, TRPV4, VEGFA, VEGFC, WNT5A",0.12433510638297873
GO_BP,GOBP_RESPONSE_TO_X_RAY,0.4977,1.2905,17,0.075,"ATM, BLM, BRCA2, BRCC3, CASP3, CCND2, CDKN1A, GATA3, LIG4, MSH2, NIPBL, NUCKS1, SFRP1, SFRP2, THBD, TP53, XRRA1",0.12433510638297873
GO_BP,GOBP_RESPONSE_TO_DSRNA,-0.4786,-1.2585,17,0.076,"CAV1, COLEC12, DDX21, IFIH1, IFIT1, IRAK3, IRF3, NFKBIA, NOD2, NPM1, PELI1, RALB, RFTN1, RIOK3, RIPK2, SLC3A2, TLR3",0.12584415584415584
GO_BP,GOBP_ANATOMICAL_STRUCTURE_MATURATION,-0.301,-1.163,117,0.076,"ABHD2, ACVRL1, ADAMTS12, AGRN, AKR1B1, ALDH1A2, ANKS1A, APP, ATP6AP2, AURKA, AXL, B4GALT5, B4GALT6, BAIAP3, BCL11A, BMP2, BNC1, BRCA2, BTK, C1QA, C3, CABYR, CCL19, CCL21, CDC25B, CDH3, CDH5, CDKN1A, CEBPA, CFTR, CLEC7A, CLN5, CTNNB1, DAG1, DCHS1, DIAPH3, DLD, EBP, EDN1, EDNRA, EDNRB, EPAS1, ERCC2, EREG, EXT1, FAM20C, FARP2, FBXO5, FEM1B, FERMT1, FGFR1, FGFR3, FGG, FLVCR1, FOXA1, FUT6, G6PD, GATA2, GATA3, GJA1, GREM1, HES1, HIF1A, IGF1, KDM1A, KDR, KIF14, L3MBTL3, LRRK2, LTF, MAEA, MAP3K13, MMP2, MSX2, NPR2, NR4A2, NRCAM, NSUN2, NTN4, PDE3A, PICK1, PLXNB1, PPARG, PTBP3, PTK2B, RAC2, RB1, RECK, REN, RERE, RFX3, RUNX2, RYR1, S1PR1, SCLT1, SEMA4D, SHB, SIRT2, SLC26A6, SNX10, SNX19, SPINK1, SPINK5, TDRD5, TDRD7, TDRKH, TFCP2L1, TGFB1, THBS3, TMEM79, TRIP13, TYMS, VEGFA, WDR77, WNT5A, XYLT1, ZBTB16",0.12584415584415584
GO_BP,GOBP_REGULATION_OF_MEMBRANE_LIPID_DISTRIBUTION,-0.4028,-1.2221,31,0.077,"ABCA1, ABCA12, ABCA3, ABCA4, ABCA7, ABCB1, ABCB4, ABCC1, ABCG1, ANO6, ANO9, ATP10A, ATP10B, ATP10D, ATP11A, ATP11B, ATP11C, ATP8A1, ATP8B1, ATP8B2, ATP8B4, ATP9A, ATP9B, CLPTM1L, GBA2, KCNN4, MFSD2A, PLSCR1, PLSCR4, PRKCD, TLCD1",0.1273496462264151
GO_BP,GOBP_NON_CANONICAL_NF_KAPPAB_SIGNAL_TRANSDUCTION,-0.3405,-1.1843,60,0.077,"ACTN4, ADIPOR1, APP, BCL10, BIRC3, BMP7, CALR, CCL19, CD86, CHI3L1, CPNE1, CYLD, EDN1, EGFR, EIF2AK2, EZR, GREM1, HDAC7, IFI35, IL1B, LAPTM5, LGALS9, LITAF, MAP3K14, MKRN2, NFKB2, NFKBIA, NLRP2, NLRP3, NMI, NOD1, NOD2, NR3C2, PDCD4, PHB2, PRDX1, PTP4A3, PTPN22, RASSF2, RBCK1, REL, RPS3, RTKN2, SASH1, SPI1, TAB2, TAB3, TLR2, TLR3, TLR4, TLR6, TLR7, TNFRSF10A, TNFRSF10B, TRAF2, TRIM44, TRIM6, TRIP6, UACA, ZC3H12A",0.1273496462264151
GO_BP,GOBP_FATTY_ACID_CATABOLIC_PROCESS,0.3487,1.219,64,0.078,"ABCD1, ABCD3, ABHD2, ACAA1, ACAA2, ACACB, ACAD10, ACADM, ACADVL, ACAT1, ACAT2, ACOT7, ACOX1, ACOX3, ACOXL, AIG1, ALDH1L2, AMACR, BDH2, CPT1A, CPT2, CRAT, CROT, CYP4F12, CYP4F3, DECR1, ECH1, ECHDC1, ECHDC2, ECHS1, ECI1, ECI2, EHHADH, ETFA, ETFB, ETFDH, FAAH, GCDH, HACL1, HADH, HSD17B10, HSD17B4, ILVBL, IRS1, IRS2, IVD, LPIN1, LPIN2, LPIN3, MFSD2A, MLYCD, NUDT19, PCCA, PCCB, PCK2, PEX13, PEX2, PEX7, PHYH, PPARA, PPARD, SCP2, SLC27A2, SLC27A4",0.1285487661574618
GO_BP,GOBP_REGULATION_OF_SODIUM_ION_TRANSMEMBRANE_TRANSPORT,-0.416,-1.2475,29,0.078,"ACTN4, ANK3, ATP1A2, ATP1B1, ATP1B3, ATP2B4, CAMK2D, CHP1, CHP2, DMD, FXYD3, FXYD4, FXYD5, GPD1L, HECW2, NEDD4, NEDD4L, OSR1, PRKCE, PTPN3, SCN4B, SCN5A, SLC9A1, STK39, TESC, UTRN, WNK2, WNK3, YWHAH",0.1285487661574618
GO_BP,GOBP_POSITIVE_REGULATION_OF_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION,-0.2726,-1.125,168,0.078,"AACS, ABAT, ABCG1, ABLIM3, ACSL3, ACSL4, ADAM8, ADAM9, ANK3, ANO1, ANP32B, ARF6, ARHGEF5, ATP13A2, ATP2C1, BAG3, BAIAP3, BCAP31, BLK, C2CD2L, CCT2, CCT3, CCT4, CCT5, CCT6A, CCT7, CCT8, CD2AP, CD38, CD81, CDH1, CDK1, CEMIP, CENPJ, CEP135, CEP290, CFTR, CHP1, CHP2, CIB1, CLN3, DKC1, ECT2, EDEM1, EDEM2, EGFR, EMD, ERBB2, ERGIC3, EXPH5, F2RL1, FBXW7, FGB, FGG, FLNA, FRMD4A, FYN, GAS6, GLI3, GOLPH3, GOLPH3L, GPLD1, HCAR2, HCLS1, HIF1A, HLA-DRB1, HRAS, HSP90AA1, ICE1, IER3IP1, IGF1, IL1A, IL1B, IPO5, IRS2, ITGAM, ITGB1BP1, ITGB2, ITPR1, JAK2, JUP, KCNN4, KIF20B, LRRC8A, MCU, MDM2, MICALL2, MPC2, MTCL1, MYH10, MYO18A, MYO1C, MYOM1, NLGN2, NR1H4, ORAI1, PCK2, PCM1, PCNT, PCSK1, PDCD5, PFKFB2, PFKM, PGRMC1, PIK3R1, PIK3R2, PINK1, PLA2G6, PLCB1, PLK3, PPARG, PPIA, PPID, PPP3CB, PRKAA1, PRKCB, PRKCD, PRKCE, PRKCZ, PRKD1, PRNP, PTGS2, PTP4A3, RAB29, RAC2, RAN, RAPGEF3, RAPGEF4, RHOU, SAE1, SEC16B, SERP1, SFN, SHH, SMAD3, SORL1, SOX4, SRC, SREBF2, SRI, STOM, SYTL4, TCF7L2, TCP1, TENM1, TGFB1, TGFB3, TLR2, TLR4, TM7SF3, TMED10, TMEM132A, TMEM97, TOMM7, TRIM28, TRPM4, TTN, UBR5, UNC13B, VEGFC, VPS28, VPS35, WLS, WRAP53, YWHAE, ZC3H12A, ZDHHC2, ZFAND1",0.1285487661574618
