gene,log2FC,mean_responder,mean_nonresponder,statistic,p_value,fdr
GYPC,-0.188,8.9012,9.0892,7133.0,0.27145957585207914,0.5146268028403114
UCHL3,0.0588,9.9765,9.9177,8507.0,0.27145957585207914,0.5146268028403114
DGCR2,-0.1132,9.7778,9.8911,7133.0,0.27145957585207914,0.5146268028403114
SCMH1,-0.0985,10.9142,11.0127,7134.0,0.2721583722565848,0.5153934778022886
REV3L,-0.105,12.348,12.453,7134.0,0.2721583722565848,0.5153934778022886
GJA5,-0.1006,8.2879,8.3885,7134.0,0.2721583722565848,0.5153934778022886
VAV3,-0.1425,10.3588,10.5012,7134.0,0.2721583722565848,0.5153934778022886
LSM14B,0.0962,10.2826,10.1864,8505.0,0.27285839896773056,0.5160214334245253
RAB27B,0.1548,9.0838,8.929,8505.0,0.27285839896773056,0.5160214334245253
ATP9A,-0.1197,11.725,11.8447,7135.0,0.27285839896773056,0.5160214334245253
ABCA13,0.3472,9.7809,9.4337,8505.0,0.27285839896773056,0.5160214334245253
KTN1,-0.1127,14.5396,14.6523,7135.0,0.27285839896773056,0.5160214334245253
LOC102723407,0.4952,6.5916,6.0964,8504.0,0.2734873152824725,0.5162323560856393
ATP2A3,0.097,10.3202,10.2232,8504.0,0.2735596563521073,0.5162323560856393
SLC2A10,-0.1554,11.2189,11.3742,7136.0,0.2735596563521073,0.5162323560856393
DAG1,0.0759,13.8585,13.7826,8504.0,0.2735596563521073,0.5162323560856393
ENTPD4,-0.0875,11.3006,11.3881,7136.0,0.2735596563521073,0.5162323560856393
ACTN4,0.1159,15.6268,15.5109,8504.0,0.2735596563521073,0.5162323560856393
TPMT,0.0813,10.815,10.7337,8504.0,0.2735596563521073,0.5162323560856393
NDUFA4,0.1139,12.0908,11.9769,8504.0,0.2735596563521073,0.5162323560856393
CXCL14,-0.2866,7.0274,7.3141,7136.5,0.2739106922674852,0.5167555436285558
PIK3C2G,-0.3606,4.1262,4.4868,7137.5,0.27411615177083826,0.5170007536551038
FAM83H,-0.0804,11.925,12.0054,7137.0,0.2742621447706284,0.5170007536551038
PNKP,-0.0596,11.3478,11.4074,7137.0,0.2742621447706284,0.5170007536551038
BPNT1,0.0822,10.3033,10.2211,8502.0,0.27496586457851724,0.517909077365077
PPARA,-0.1014,10.1518,10.2533,7138.0,0.27496586457851724,0.517909077365077
CDK18,-0.1051,9.2485,9.3537,7138.0,0.27496586457851724,0.517909077365077
HLA-H,0.2287,9.1791,8.9503,8501.0,0.27567081612529465,0.518261134315554
ZNF358,-0.0602,10.0171,10.0774,7139.0,0.27567081612529465,0.518261134315554
AFF3,-0.1948,7.9484,8.1432,7139.0,0.27567081612529465,0.518261134315554
KCNMA1,-0.2493,10.2957,10.5451,7139.0,0.27567081612529465,0.518261134315554
SPOCK1,-0.2335,8.1526,8.3861,7139.0,0.27567081612529465,0.518261134315554
PLVAP,-0.1142,9.1168,9.231,7139.0,0.27567081612529465,0.518261134315554
GUCY1B3,-0.1534,9.5424,9.6958,7139.0,0.27567081612529465,0.518261134315554
CSK,0.035,10.0919,10.0569,8500.0,0.2763769997547665,0.5190314103734592
ACSS1,-0.0677,8.6892,8.7569,7140.0,0.2763769997547665,0.5190314103734592
LAPTM5,-0.1651,10.8802,11.0453,7140.0,0.2763769997547665,0.5190314103734592
TSPAN17,-0.0902,9.2537,9.3439,7140.0,0.2763769997547665,0.5190314103734592
ITGA9,-0.1773,10.7276,10.9049,7141.0,0.2770844158050103,0.5202204192714444
EIF1AY,0.5624,8.2008,7.6385,8498.5,0.27723948648124597,0.5203720514146786
CHRDL1,-0.3847,6.6649,7.0496,7142.0,0.27779001400392456,0.5205739447290259
NHP2L1,-0.0787,9.4705,9.5492,7142.0,0.2777930646083635,0.5205739447290259
FHDC1,0.1783,9.2747,9.0964,8498.0,0.2777930646083635,0.5205739447290259
SERPINB5,-0.2137,8.9851,9.1988,7142.0,0.2777930646083635,0.5205739447290259
KDR,-0.124,10.9997,11.1237,7142.0,0.2777930646083635,0.5205739447290259
VAT1,-0.0697,10.3616,10.4313,7142.0,0.2777930646083635,0.5205739447290259
PCDHB16,-0.2474,8.1163,8.3637,7143.0,0.27850294649141016,0.5216250693445694
GPATCH4,0.0719,9.8577,9.7858,8497.0,0.27850294649141016,0.5216250693445694
SELENBP1,-0.2815,8.3093,8.5909,7144.0,0.2792140617749683,0.5218404255698167
STARD9,-0.1603,10.3192,10.4795,7144.0,0.2792140617749683,0.5218404255698167
ABCB1,-0.2375,9.2378,9.4753,7144.0,0.2792140617749683,0.5218404255698167
TXNDC11,0.118,11.3602,11.2422,8496.0,0.2792140617749683,0.5218404255698167
LUM,-0.207,12.8185,13.0255,7144.0,0.2792140617749683,0.5218404255698167
ACSL4,-0.1074,11.4653,11.5727,7144.0,0.2792140617749683,0.5218404255698167
CHN2,0.1794,9.0209,8.8415,8496.0,0.2792140617749683,0.5218404255698167
ALDH1B1,-0.1484,8.4618,8.6102,7144.0,0.2792140617749683,0.5218404255698167
SNORA53,0.0951,13.0185,12.9233,8495.0,0.27992641077407865,0.5230321917424954
CASC4,-0.0725,12.3832,12.4558,7146.0,0.280639993797991,0.5240858337512883
SLC2A1,-0.1682,12.7266,12.8948,7146.0,0.280639993797991,0.5240858337512883
ADH7,-0.6236,3.1321,3.7557,7153.5,0.28096337320637377,0.5245498540560478
SPIRE1,-0.1655,9.5816,9.7472,7147.0,0.28135481115015193,0.5248608797241646
PPAP2C,0.2374,9.5121,9.2747,8493.0,0.28135481115015193,0.5248608797241646
GRHL1,0.2124,11.6422,11.4298,8493.0,0.28135481115015193,0.5248608797241646
TMEM70,0.0861,10.8953,10.8092,8492.0,0.28207086312819263,0.525776485090959
TMEM258,0.0924,9.7083,9.6158,8492.0,0.28207086312819263,0.525776485090959
FOSB,-0.3335,8.22,8.5535,7148.0,0.28207086312819263,0.525776485090959
JUND,-0.1325,9.0216,9.1541,7149.0,0.2827881500239169,0.5264129225458506
LOC729218,-0.0978,10.0335,10.1313,7149.0,0.2827881500239169,0.5264129225458506
ARHGAP21,-0.0786,11.6958,11.7743,7149.0,0.2827881500239169,0.5264129225458506
SCLT1,0.0796,10.2184,10.1388,8491.0,0.2827881500239169,0.5264129225458506
NFYC,0.0886,10.8204,10.7319,8491.0,0.2827881500239169,0.5264129225458506
CPD,-0.0798,12.7054,12.7852,7150.0,0.2835066721232885,0.5271899163248511
RASSF3,-0.0873,9.8376,9.925,7150.0,0.2835066721232885,0.5271899163248511
SCRN3,-0.0842,9.9932,10.0774,7150.0,0.2835066721232885,0.5271899163248511
CD3G,0.1421,8.2301,8.088,8490.0,0.2835066721232885,0.5271899163248511
ISOC1,0.1152,9.4389,9.3237,8489.0,0.2842264297064181,0.5274079722400757
KIAA1467,0.1631,9.2153,9.0522,8489.0,0.2842264297064181,0.5274079722400757
SRPRB,0.101,10.9551,10.854,8489.0,0.2842264297064181,0.5274079722400757
CR1,-0.2409,10.1335,10.3744,7151.0,0.2842264297064181,0.5274079722400757
CDS1,0.1746,9.7727,9.5982,8489.0,0.2842264297064181,0.5274079722400757
TPCN2,-0.0965,10.3722,10.4687,7151.0,0.2842264297064181,0.5274079722400757
CLEC2D,0.0769,10.0233,9.9465,8489.0,0.2842264297064181,0.5274079722400757
SLC4A2,-0.0533,10.5433,10.5966,7151.0,0.2842264297064181,0.5274079722400757
CADM1,-0.1728,9.8436,10.0163,7152.0,0.28494742304755294,0.5281860253049268
HAVCR1,-0.5451,7.8985,8.4436,7152.0,0.28494742304755294,0.5281860253049268
GIMAP8,-0.2357,8.6535,8.8891,7152.0,0.28494742304755294,0.5281860253049268
GRSF1,0.0723,11.5846,11.5123,8488.0,0.28494742304755294,0.5281860253049268
RAC2,-0.3068,10.0488,10.3557,7153.0,0.2856696524150626,0.5286851416127599
STAG3,0.2901,7.3448,7.0547,8487.0,0.2856696524150626,0.5286851416127599
KLHL6,-0.2234,8.102,8.3253,7153.0,0.2856696524150626,0.5286851416127599
IGSF10,-0.2119,7.551,7.7629,7153.0,0.2856696524150626,0.5286851416127599
SGCE,0.097,9.9126,9.8156,8487.0,0.2856696524150626,0.5286851416127599
RN7SL2,-0.1834,9.1305,9.3139,7153.0,0.2856696524150626,0.5286851416127599
NRIP1,0.1043,11.8629,11.7586,8486.0,0.2863931180714284,0.529604173713814
PRDX6,0.1174,11.1404,11.0229,8486.0,0.2863931180714284,0.529604173713814
LARP1B,0.0756,11.5374,11.4618,8486.0,0.2863931180714284,0.529604173713814
HEPHL1,-0.4627,3.4368,3.8995,7156.0,0.28695608762812796,0.5299647062133457
DAPP1,0.0144,9.1371,9.1227,8485.0,0.2871178202732305,0.5299647062133457
ZNF812,-0.4707,7.9682,8.4388,7155.0,0.2871178202732305,0.5299647062133457
PDS5B,0.1073,12.3565,12.2492,8485.0,0.2871178202732305,0.5299647062133457
SH2D4A,0.2029,10.0593,9.8565,8485.0,0.2871178202732305,0.5299647062133457
MOXD1,-0.1595,9.2321,9.3916,7155.0,0.2871178202732305,0.5299647062133457
DENND2A,-0.1432,8.6479,8.7912,7155.0,0.2871178202732305,0.5299647062133457
PAPD4,-0.0553,11.5529,11.6082,7156.0,0.2878437592711356,0.530605381988882
ABCD1,0.1074,9.089,8.9817,8484.0,0.2878437592711356,0.530605381988882
ITFG1,-0.0315,12.0411,12.0725,7156.0,0.2878437592711356,0.530605381988882
PCMTD2,0.0864,10.2755,10.1891,8484.0,0.2878437592711356,0.530605381988882
ID3,-0.1347,8.9958,9.1304,7156.0,0.2878437592711356,0.530605381988882
ZNF654,-0.1052,10.1128,10.2181,7157.0,0.28857093530988576,0.5316659457971928
ASUN,0.0382,10.8846,10.8464,8483.0,0.28857093530988576,0.5316659457971928
ADAM28,-0.1771,9.8388,10.0159,7158.0,0.2892993486282861,0.5324476579353187
TOB1,0.1274,11.6236,11.4962,8482.0,0.2892993486282861,0.5324476579353187
FRY,-0.1378,13.3004,13.4382,7158.0,0.2892993486282861,0.5324476579353187
SCYL2,0.0606,12.1292,12.0687,8482.0,0.2892993486282861,0.5324476579353187
MAGEA4,-0.635,3.6452,4.2802,7164.0,0.2899733735466251,0.5332300034688164
LEPREL2,-0.1307,8.8952,9.0259,7159.0,0.290028999459192,0.5332300034688164
PNPT1,0.0897,11.202,11.1124,8481.0,0.290028999459192,0.5332300034688164
TRPA1,0.3735,8.5483,8.1748,8481.0,0.290028999459192,0.5332300034688164
SH3PXD2B,-0.1681,11.294,11.4621,7160.0,0.2907598880294987,0.5341530681717155
CD38,0.366,7.9146,7.5487,8480.0,0.2907598880294987,0.5341530681717155
SOS1,0.0475,13.9972,13.9498,8480.0,0.2907598880294987,0.5341530681717155
CLIC1,-0.0478,11.9851,12.0329,7161.0,0.2914920145601281,0.5346565159676733
KIAA0922,-0.183,10.4469,10.6298,7161.0,0.2914920145601281,0.5346565159676733
PNP,-0.1208,10.6098,10.7305,7161.0,0.2914920145601281,0.5346565159676733
CALCOCO1,-0.075,10.4401,10.5151,7161.0,0.2914920145601281,0.5346565159676733
ZNF816,-0.1168,10.9184,11.0352,7161.0,0.2914920145601281,0.5346565159676733
ACAT2,0.1116,9.8225,9.7109,8479.0,0.2914920145601281,0.5346565159676733
DOPEY2,0.0734,11.8001,11.7267,8478.0,0.29222537926601755,0.5351606514121132
SNORA74A,-0.1475,11.3443,11.4919,7162.0,0.29222537926601755,0.5351606514121132
ATP2C2,-0.1902,9.3431,9.5332,7162.0,0.29222537926601755,0.5351606514121132
SKIL,0.1024,12.7472,12.6447,8478.0,0.29222537926601755,0.5351606514121132
TMEM165,0.0727,11.2988,11.2261,8478.0,0.29222537926601755,0.5351606514121132
PERP,-0.2087,11.9842,12.1929,7162.0,0.29222537926601755,0.5351606514121132
DRAP1,0.0518,9.5938,9.5419,8477.0,0.2929599823561083,0.5358053686183929
CTSL,0.1389,12.3964,12.2576,8477.0,0.2929599823561083,0.5358053686183929
ZNF398,0.0778,9.4443,9.3665,8477.0,0.2929599823561083,0.5358053686183929
TLDC1,-0.1826,9.1753,9.3579,7163.0,0.2929599823561083,0.5358053686183929
IFT52,0.1678,10.4966,10.3287,8477.0,0.2929599823561083,0.5358053686183929
WASL,-0.0748,11.0886,11.1634,7164.0,0.29369582403333283,0.5368707532512216
AZIN1,0.0751,12.2121,12.137,8476.0,0.29369582403333283,0.5368707532512216
TUFM,0.106,12.8068,12.7007,8475.0,0.29443290449460446,0.5377969823097848
MGST3,0.0987,11.5413,11.4425,8475.0,0.29443290449460446,0.5377969823097848
FOXRED1,0.0921,10.6766,10.5845,8475.0,0.29443290449460446,0.5377969823097848
GLCE,0.1287,9.9128,9.7842,8474.0,0.29517122393080475,0.5387240242865325
DEF6,-0.1271,9.3156,9.4427,7166.0,0.29517122393080475,0.5387240242865325
ZNF397,0.1004,10.1634,10.063,8474.0,0.29517122393080475,0.5387240242865325
CCDC138,0.1024,8.9613,8.8589,8473.0,0.2959107825267715,0.5393709552407551
KRT16,0.2923,10.9027,10.6104,8473.0,0.2959107825267715,0.5393709552407551
SNCG,0.2267,9.464,9.2373,8473.0,0.2959107825267715,0.5393709552407551
PAK1IP1,0.0908,10.4225,10.3317,8473.0,0.2959107825267715,0.5393709552407551
LHFPL2,-0.1779,8.5396,8.7175,7167.0,0.2959107825267715,0.5393709552407551
FKBP9,-0.083,11.0165,11.0995,7168.0,0.2966515804612888,0.5398781231731823
LCK,0.1117,7.7603,7.6487,8472.0,0.2966515804612888,0.5398781231731823
TRAK2,-0.0489,11.7981,11.847,7168.0,0.2966515804612888,0.5398781231731823
PTER,0.0731,9.8414,9.7683,8472.0,0.2966515804612888,0.5398781231731823
ITM2C,0.1767,10.0158,9.8391,8472.0,0.2966515804612888,0.5398781231731823
SCARNA9,-0.1139,10.9816,11.0955,7168.0,0.2966515804612888,0.5398781231731823
COG6,0.0546,12.3884,12.3338,8471.0,0.29739361790707397,0.5405262149502308
RNF6,0.0611,11.0612,11.0001,8471.0,0.29739361790707397,0.5405262149502308
LRP6,0.0482,12.5253,12.4771,7169.0,0.29739361790707397,0.5405262149502308
TXNRD2,-0.2193,8.6129,8.8322,7169.0,0.29739361790707397,0.5405262149502308
SSBP3,-0.0355,9.7967,9.8322,7169.0,0.29739361790707397,0.5405262149502308
ARHGAP31,-0.1321,12.0254,12.1575,7170.0,0.29813689503076646,0.5413151869070412
SSR1,0.0958,12.316,12.2202,8470.0,0.29813689503076646,0.5413151869070412
GALM,0.1128,9.3732,9.2605,8470.0,0.29813689503076646,0.5413151869070412
ALDH1A1,-0.1812,9.4373,9.6186,7170.0,0.29813689503076646,0.5413151869070412
RFX5,0.0972,11.4475,11.3503,8469.0,0.2988814119929166,0.5425263162743378
PPP2R2A,-0.0931,11.0637,11.1568,7172.0,0.2996271689479745,0.5428949713176365
PIGK,0.0826,10.0053,9.9227,8468.0,0.2996271689479745,0.5428949713176365
KLHDC4,0.0784,9.2832,9.2047,8468.0,0.2996271689479745,0.5428949713176365
DUSP5,-0.198,8.8458,9.0438,7172.0,0.2996271689479745,0.5428949713176365
ABCB6,-0.1622,9.1697,9.3319,7172.0,0.2996271689479745,0.5428949713176365
HPGD,0.2792,11.793,11.5138,8468.0,0.2996271689479745,0.5428949713176365
SLC16A3,-0.1432,9.9431,10.0863,7172.0,0.2996271689479745,0.5428949713176365
IMPACT,0.1229,10.2016,10.0787,8467.0,0.300374166044278,0.5439669730561363
XYLT1,-0.1256,9.0194,9.145,7173.0,0.300374166044278,0.5439669730561363
QSER1,0.0725,12.0718,11.9993,8466.0,0.30112240342404195,0.5441961783686622
ADD3,-0.123,12.1742,12.2972,7174.0,0.30112240342404195,0.5441961783686622
MAP2K3,-0.0897,9.4671,9.5569,7174.0,0.30112240342404195,0.5441961783686622
ZNF543,0.0514,10.0697,10.0184,8466.0,0.30112240342404195,0.5441961783686622
RPS6,-0.0942,14.7103,14.8045,7174.0,0.30112240342404195,0.5441961783686622
PRPS1,0.1075,11.327,11.2195,8466.0,0.30112240342404195,0.5441961783686622
TAF4B,0.1412,9.1221,8.9809,8466.0,0.30112240342404195,0.5441961783686622
PTS,-0.0581,9.3619,9.4201,7174.0,0.30112240342404195,0.5441961783686622
CASQ2,-0.373,6.2736,6.6466,7174.5,0.3014950691881544,0.5444266763345585
SLC6A14,0.3576,6.5625,6.2049,8465.0,0.3018672775807665,0.5444266763345585
UPK1B,0.2093,11.4652,11.2559,8465.0,0.30187188122334585,0.5444266763345585
NIPSNAP3A,0.0818,10.1151,10.0333,8465.0,0.30187188122334585,0.5444266763345585
ABHD5,0.0806,10.8603,10.7797,8465.0,0.30187188122334585,0.5444266763345585
AP1S1,0.0884,9.7051,9.6167,8465.0,0.30187188122334585,0.5444266763345585
POGZ,0.1403,12.8453,12.705,8465.0,0.30187188122334585,0.5444266763345585
ALDH3B2,0.3283,8.5738,8.2455,8465.0,0.30187188122334585,0.5444266763345585
KRT6A,-0.6331,10.7756,11.4087,7176.0,0.3026225995721248,0.5453592549674704
NIPAL1,0.2032,9.0865,8.8833,8464.0,0.3026225995721248,0.5453592549674704
KIAA1211,0.2302,8.8635,8.6333,8464.0,0.3026225995721248,0.5453592549674704
GALT,-0.0485,9.9978,10.0463,7177.0,0.30337455859415585,0.5462926289109986
ENGASE,-0.067,9.5885,9.6554,7177.0,0.30337455859415585,0.5462926289109986
NNT,0.0523,12.1038,12.0515,8463.0,0.30337455859415585,0.5462926289109986
VPS28,-0.0893,9.6372,9.7264,7178.0,0.30412775840704853,0.5465246836347346
ANKRD36BP2,0.3549,8.6883,8.3334,8462.0,0.30412775840704853,0.5465246836347346
PTP4A1,-0.111,10.8849,10.996,7178.0,0.30412775840704853,0.5465246836347346
GOLGA8A,0.1416,10.1744,10.0328,8462.0,0.30412775840704853,0.5465246836347346
MUC16,0.5769,10.1151,9.5382,8462.0,0.30412775840704853,0.5465246836347346
ZNF616,-0.0424,9.8284,9.8707,7178.0,0.30412775840704853,0.5465246836347346
CRIM1,-0.1181,12.174,12.2921,7178.0,0.30412775840704853,0.5465246836347346
SLC40A1,-0.0977,12.0708,12.1685,7178.0,0.30412775840704853,0.5465246836347346
CCDC102B,-0.1146,10.2491,10.3637,7179.0,0.3048821991222329,0.5475993948327769
EFHD2,-0.1477,10.5729,10.7206,7179.0,0.3048821991222329,0.5475993948327769
SLC43A3,-0.1179,9.7172,9.8351,7180.0,0.30563788084494914,0.5482536064439495
LRP5,-0.1046,12.1861,12.2908,7180.0,0.30563788084494914,0.5482536064439495
TMEM67,0.1551,10.8146,10.6595,8460.0,0.30563788084494914,0.5482536064439495
UROS,0.0733,10.8243,10.751,8460.0,0.30563788084494914,0.5482536064439495
NLGN4X,-0.1722,8.6299,8.8021,7180.0,0.30563788084494914,0.5482536064439495
GLG1,-0.0332,13.3856,13.4188,7181.0,0.3063948036742359,0.5491893550372854
CYB5R2,0.0909,9.403,9.3121,8459.0,0.3063948036742359,0.5491893550372854
CD47,0.1209,11.5946,11.4737,8459.0,0.3063948036742359,0.5491893550372854
HLA-DRB5,-0.5063,3.0378,3.5441,7186.5,0.3065346385613896,0.549299404771088
ITLN1,0.5569,4.0584,3.5016,8455.5,0.30744377688326174,0.5507876105176469
MRPL19,0.0427,10.7586,10.7159,8457.0,0.3079123730176049,0.5512040767490508
ALPK2,-0.1501,8.0048,8.155,7183.0,0.3079123730176049,0.5512040767490508
ZSCAN9,0.0798,9.1444,9.0646,8457.0,0.3079123730176049,0.5512040767490508
SPAG16,0.014,9.1092,9.0952,8456.0,0.3086730196986601,0.552142313397118
SMARCE1,0.0735,12.2038,12.1304,8456.0,0.3086730196986601,0.552142313397118
MMP9,-0.2291,10.0345,10.2637,7184.0,0.3086730196986601,0.552142313397118
SLC38A6,-0.0808,9.2403,9.3211,7185.0,0.30943490782021066,0.5527991478226876
HSPA5,0.1085,13.623,13.5145,8455.0,0.30943490782021066,0.5527991478226876
UQCR10,0.0495,10.7087,10.6593,8455.0,0.30943490782021066,0.5527991478226876
PCED1A,-0.0601,10.7661,10.8262,7185.0,0.30943490782021066,0.5527991478226876
OGG1,0.0325,9.5541,9.5216,8455.0,0.30943490782021066,0.5527991478226876
POLD2,0.1021,10.1121,10.01,8454.0,0.31019803745012553,0.5538798715612516
SEC61G,0.0608,10.5107,10.45,8454.0,0.31019803745012553,0.5538798715612516
ZNF493,-0.1989,11.5819,11.7808,7187.0,0.31096240865000824,0.5548203179047153
NR3C1,-0.1564,12.1167,12.2732,7187.0,0.31096240865000824,0.5548203179047153
SLC23A2,-0.1615,10.3579,10.5194,7187.0,0.31096240865000824,0.5548203179047153
LSR,0.1336,10.4601,10.3265,8452.0,0.31172802147518475,0.5555728906958058
GPD1L,0.2121,10.7285,10.5164,8452.0,0.31172802147518475,0.5555728906958058
PCDHGB3,-0.1838,7.89,8.0739,7188.0,0.31172802147518475,0.5555728906958058
C6orf132,0.0915,10.8284,10.7368,8452.0,0.31172802147518475,0.5555728906958058
IFT122,0.1069,11.4965,11.3896,8451.0,0.3124948759746936,0.5555728906958058
EMC3,0.1007,11.1145,11.0139,8451.0,0.3124948759746936,0.5555728906958058
RGS12,-0.0817,10.0418,10.1235,7189.0,0.3124948759746936,0.5555728906958058
GLB1,0.0793,12.4307,12.3513,8451.0,0.3124948759746936,0.5555728906958058
NPIPB3,0.1134,10.445,10.3316,8451.0,0.3124948759746936,0.5555728906958058
RPL7A,-0.0784,12.2783,12.3567,7189.0,0.3124948759746936,0.5555728906958058
FBRSL1,0.1099,9.4676,9.3577,8451.0,0.3124948759746936,0.5555728906958058
IFNAR1,0.0832,11.4368,11.3536,8451.0,0.3124948759746936,0.5555728906958058
MPDZ,-0.1566,11.249,11.4056,7189.0,0.3124948759746936,0.5555728906958058
ITGB1,-0.0752,14.6914,14.7665,7189.0,0.3124948759746936,0.5555728906958058
COL9A1,0.4472,6.0759,5.6288,8450.5,0.31284146313006744,0.5560479102283914
IL6,-0.3543,6.0272,6.3815,7190.0,0.31326291733331313,0.5560914053879598
SORL1,-0.1932,13.5663,13.7595,7190.0,0.3132629721912753,0.5560914053879598
STOML2,0.1106,11.2088,11.0982,8450.0,0.3132629721912753,0.5560914053879598
MRPL45,0.0393,9.8299,9.7906,8450.0,0.3132629721912753,0.5560914053879598
AMPD2,-0.0925,10.3171,10.4097,7190.0,0.3132629721912753,0.5560914053879598
TSKU,-0.1817,9.2353,9.417,7191.0,0.31403231016136146,0.5566105462060275
UGT1A1,-0.5389,8.5575,9.0964,7191.0,0.31403231016136146,0.5566105462060275
BTK,-0.185,9.4058,9.5908,7191.0,0.31403231016136146,0.5566105462060275
KIF7,-0.0941,8.5047,8.5988,7191.0,0.31403231016136146,0.5566105462060275
PCDHB9,-0.275,8.795,9.07,7191.0,0.31403231016136146,0.5566105462060275
ATG4C,0.0447,9.3118,9.2671,8449.0,0.31403231016136146,0.5566105462060275
PITPNC1,-0.109,9.9462,10.0553,7192.0,0.3148028899150648,0.5571303103551172
ZFP30,0.1119,9.4759,9.364,8448.0,0.3148028899150648,0.5571303103551172
ZDHHC4,0.027,9.9473,9.9203,8448.0,0.3148028899150648,0.5571303103551172
ARL13B,0.0815,9.798,9.7165,8448.0,0.3148028899150648,0.5571303103551172
GHITM,0.0825,12.1302,12.0477,8448.0,0.3148028899150648,0.5571303103551172
CFL2,-0.1258,11.1306,11.2565,7192.0,0.3148028899150648,0.5571303103551172
SQRDL,0.0545,10.8134,10.759,8447.0,0.3155747114761682,0.5577914448429091
CHD1,-0.0702,12.3432,12.4134,7193.0,0.3155747114761682,0.5577914448429091
GPR155,-0.1632,8.8513,9.0145,7193.0,0.3155747114761682,0.5577914448429091
NAMPT,-0.1033,12.2378,12.3411,7193.0,0.3155747114761682,0.5577914448429091
MVP,-0.1987,11.5734,11.7721,7193.0,0.3155747114761682,0.5577914448429091
CCNL2,-0.0607,12.1627,12.2234,7194.0,0.31634777486211496,0.5588757485770411
SLC44A4,0.2169,9.8616,9.6447,8446.0,0.31634777486211496,0.5588757485770411
TGS1,0.0455,11.3093,11.2638,8445.0,0.31712208008399734,0.5596789130111475
AGFG2,0.1667,9.3964,9.2297,8445.0,0.31712208008399734,0.5596789130111475
TRIM29,-0.3273,10.9976,11.3249,7195.0,0.31712208008399734,0.5596789130111475
DNAH7,-0.1543,8.1159,8.2703,7195.0,0.31712208008399734,0.5596789130111475
SLC3A2,0.0593,11.5569,11.4976,8444.0,0.31789762714654735,0.5607650082889852
ZNF692,-0.0936,9.7505,9.8441,7196.0,0.31789762714654735,0.5607650082889852
PARP6,0.0869,11.301,11.2141,8443.0,0.3186744160481265,0.5610047600766792
PTPRF,0.1376,14.0612,13.9236,8443.0,0.3186744160481265,0.5610047600766792
BBS9,-0.0647,11.7883,11.8531,7197.0,0.3186744160481265,0.5610047600766792
POLR3GL,-0.041,9.5954,9.6364,7197.0,0.3186744160481265,0.5610047600766792
NDUFS4,-0.0721,11.1721,11.2442,7197.0,0.3186744160481265,0.5610047600766792
ATP1A2,-0.3028,6.8714,7.1742,7197.0,0.3186744160481265,0.5610047600766792
ANGPT2,-0.1034,9.0681,9.1715,7197.0,0.3186744160481265,0.5610047600766792
SPTBN5,-0.1848,8.2528,8.4376,7197.0,0.3186744160481265,0.5610047600766792
AACS,0.0807,9.8718,9.7911,8442.0,0.3194524467807145,0.5620918303531014
TRAF2,0.09,9.6232,9.5332,8442.0,0.3194524467807145,0.5620918303531014
TMPRSS11E,-0.3956,6.2361,6.6317,7198.5,0.3198413792255642,0.562332680658799
