collection,direction,term,overlap,term_size,query_size,p_value,genes,fdr
Reactome,Downregulated in R,REACTOME_IRS_MEDIATED_SIGNALLING,1,18,200,0.4067813667548076,IRS2,0.6491174695142377
Reactome,Upregulated in R,REACTOME_NUCLEAR_EVENTS_STIMULATED_BY_ALK_SIGNALING_IN_CANCER,1,18,200,0.4067813667548076,FOXM1,0.6491174695142377
Reactome,Downregulated in R,REACTOME_INTERACTION_BETWEEN_L1_AND_ANKYRINS,1,18,200,0.4067813667548076,SPTBN1,0.6491174695142377
Reactome,Downregulated in R,REACTOME_AQUAPORIN_MEDIATED_TRANSPORT,1,18,200,0.4067813667548076,ADCY9,0.6491174695142377
Reactome,Upregulated in R,REACTOME_RHOG_GTPASE_CYCLE,2,49,200,0.41040938858604603,"DIAPH3, TMPO",0.6491174695142377
Reactome,Downregulated in R,REACTOME_REGULATION_OF_TP53_ACTIVITY_THROUGH_PHOSPHORYLATION,2,49,200,0.41040938858604603,"HIPK2, PLK3",0.6491174695142377
Reactome,Downregulated in R,REACTOME_PLATELET_ACTIVATION_SIGNALING_AND_AGGREGATION,5,148,200,0.41641452262669393,"ITGB3, RAPGEF3, RAPGEF4, SHC1, TGFB1",0.6491174695142377
Reactome,Downregulated in R,REACTOME_FACTORS_INVOLVED_IN_MEGAKARYOCYTE_DEVELOPMENT_AND_PLATELET_PRODUCTION,3,82,200,0.4168202930914015,"DOCK6, EHD2, KIF13B",0.6491174695142377
Reactome,Downregulated in R,REACTOME_TOLL_LIKE_RECEPTOR_9_TLR9_CASCADE,2,50,200,0.42039709665616815,"DUSP6, DUSP7",0.6491174695142377
Reactome,Downregulated in R,REACTOME_COLLAGEN_BIOSYNTHESIS_AND_MODIFYING_ENZYMES,2,50,200,0.42039709665616815,"COL27A1, COL4A6",0.6491174695142377
Reactome,Downregulated in R,REACTOME_MAPK6_MAPK4_SIGNALING,2,50,200,0.42039709665616815,"FOXO1, MMP10",0.6491174695142377
Reactome,Downregulated in R,REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_CELL_DEATH_GENES,1,19,200,0.4237668680646199,TNFRSF10B,0.6491174695142377
Reactome,Downregulated in R,REACTOME_SIGNALING_BY_FGFR3,1,19,200,0.4237668680646199,SHC1,0.6491174695142377
Reactome,Upregulated in R,REACTOME_GLUTATHIONE_CONJUGATION,1,19,200,0.4237668680646199,GGCT,0.6491174695142377
Reactome,Upregulated in R,REACTOME_METABOLISM_OF_PORPHYRINS,1,19,200,0.4237668680646199,PPOX,0.6491174695142377
Reactome,Downregulated in R,REACTOME_GLUTATHIONE_CONJUGATION,1,19,200,0.4237668680646199,GGT5,0.6491174695142377
Reactome,Downregulated in R,REACTOME_CA_DEPENDENT_EVENTS,1,19,200,0.4237668680646199,ADCY9,0.6491174695142377
Reactome,Downregulated in R,REACTOME_SIGNALING_BY_CSF3_G_CSF,1,19,200,0.4237668680646199,SHC1,0.6491174695142377
Reactome,Upregulated in R,REACTOME_CA_DEPENDENT_EVENTS,1,19,200,0.4237668680646199,KPNA2,0.6491174695142377
Reactome,Downregulated in R,REACTOME_NUCLEOTIDE_CATABOLISM,1,19,200,0.4237668680646199,NT5E,0.6491174695142377
Reactome,Downregulated in R,REACTOME_TRANSCRIPTIONAL_AND_POST_TRANSLATIONAL_REGULATION_OF_MITF_M_EXPRESSION_AND_ACTIVITY,1,19,200,0.4237668680646199,KIT,0.6491174695142377
Reactome,Downregulated in R,REACTOME_SYNTHESIS_OF_PA,1,19,200,0.4237668680646199,PLA2R1,0.6491174695142377
Reactome,Upregulated in R,REACTOME_DOWNREGULATION_OF_TGF_BETA_RECEPTOR_SIGNALING,1,19,200,0.4237668680646199,MTMR4,0.6491174695142377
Reactome,Upregulated in R,REACTOME_E3_UBIQUITIN_LIGASES_UBIQUITINATE_TARGET_PROTEINS,1,19,200,0.4237668680646199,PCNA,0.6491174695142377
Reactome,Downregulated in R,REACTOME_SIGNALING_BY_NOTCH4,2,51,200,0.4302984119030998,"JAG1, NOTCH4",0.6563176199569932
Reactome,Downregulated in R,REACTOME_RESPIRATORY_SYNCYTIAL_VIRUS_INFECTION_PATHWAY,2,51,200,0.4302984119030998,"HSPG2, TLR2",0.6563176199569932
Reactome,Downregulated in R,REACTOME_LEISHMANIA_INFECTION,3,84,200,0.43211989696080044,"ADCY9, GGT5, NT5E",0.6563176199569932
Reactome,Upregulated in R,REACTOME_SIGNALING_BY_HEDGEHOG,3,85,200,0.4397160683110024,"PSMB4, PSMC4, PSMD4",0.6563176199569932
Reactome,Downregulated in R,REACTOME_ONCOGENE_INDUCED_SENESCENCE,1,20,200,0.44026838959770637,ETS2,0.6563176199569932
Reactome,Downregulated in R,REACTOME_TRANSCRIPTIONAL_REGULATION_BY_THE_AP_2_TFAP2_FAMILY_OF_TRANSCRIPTION_FACTORS,1,20,200,0.44026838959770637,KIT,0.6563176199569932
Reactome,Upregulated in R,REACTOME_TRANSCRIPTIONAL_REGULATION_BY_THE_AP_2_TFAP2_FAMILY_OF_TRANSCRIPTION_FACTORS,1,20,200,0.44026838959770637,MYBL2,0.6563176199569932
Reactome,Downregulated in R,REACTOME_ASPIRIN_ADME,1,20,200,0.44026838959770637,CES1,0.6563176199569932
Reactome,Downregulated in R,REACTOME_DISEASES_OF_IMMUNE_SYSTEM,1,20,200,0.44026838959770637,TLR2,0.6563176199569932
Reactome,Downregulated in R,REACTOME_NEUREXINS_AND_NEUROLIGINS,1,20,200,0.44026838959770637,PDLIM5,0.6563176199569932
Reactome,Upregulated in R,REACTOME_NEUREXINS_AND_NEUROLIGINS,1,20,200,0.44026838959770637,EPB41,0.6563176199569932
Reactome,Upregulated in R,REACTOME_OVARIAN_TUMOR_DOMAIN_PROTEASES,1,20,200,0.44026838959770637,CDK1,0.6563176199569932
Reactome,Downregulated in R,REACTOME_O_GLYCOSYLATION_OF_TSR_DOMAIN_CONTAINING_PROTEINS,1,20,200,0.44026838959770637,ADAMTS10,0.6563176199569932
Reactome,Downregulated in R,REACTOME_G_ALPHA_I_SIGNALLING_EVENTS,3,86,200,0.44727375569505695,"ADCY9, PDE4A, PDE4D",0.6584923156241199
Reactome,Upregulated in R,REACTOME_G_ALPHA_I_SIGNALLING_EVENTS,3,86,200,0.44727375569505695,"CXCL10, CXCL9, KPNA2",0.6584923156241199
Reactome,Downregulated in R,REACTOME_MYD88_INDEPENDENT_TLR4_CASCADE,2,53,200,0.4498292348140517,"DUSP6, DUSP7",0.6584923156241199
Reactome,Upregulated in R,REACTOME_MRNA_SPLICING,2,53,200,0.4498292348140517,"FAM50A, GPATCH1",0.6584923156241199
Reactome,Upregulated in R,REACTOME_CLASS_I_MHC_MEDIATED_ANTIGEN_PROCESSING_PRESENTATION,5,155,200,0.45596525561237305,"CCNF, PSMB4, PSMC4, PSMD4, SKP2",0.6584923156241199
Reactome,Downregulated in R,REACTOME_FCERI_MEDIATED_CA_2_MOBILIZATION,1,21,200,0.45629965439513703,SHC1,0.6584923156241199
Reactome,Downregulated in R,REACTOME_FCERI_MEDIATED_MAPK_ACTIVATION,1,21,200,0.45629965439513703,SHC1,0.6584923156241199
Reactome,Downregulated in R,REACTOME_SMAD2_SMAD3_SMAD4_HETEROTRIMER_REGULATES_TRANSCRIPTION,1,21,200,0.45629965439513703,WWTR1,0.6584923156241199
Reactome,Downregulated in R,REACTOME_RHOV_GTPASE_CYCLE,1,21,200,0.45629965439513703,SPTBN1,0.6584923156241199
Reactome,Downregulated in R,REACTOME_SIGNALING_BY_CSF1_M_CSF_IN_MYELOID_CELLS,1,21,200,0.45629965439513703,SHC1,0.6584923156241199
Reactome,Downregulated in R,REACTOME_NUCLEAR_RECEPTOR_TRANSCRIPTION_PATHWAY,1,21,200,0.45629965439513703,NR2F1,0.6584923156241199
Reactome,Downregulated in R,REACTOME_DAP12_SIGNALING,1,21,200,0.45629965439513703,SHC1,0.6584923156241199
Reactome,Downregulated in R,REACTOME_EARLY_SARS_COV_2_INFECTION_EVENTS,1,21,200,0.45629965439513703,HSPG2,0.6584923156241199
Reactome,Upregulated in R,REACTOME_TRANSCRIPTIONAL_REGULATION_OF_GRANULOPOIESIS,1,21,200,0.45629965439513703,CDK2,0.6584923156241199
Reactome,Downregulated in R,REACTOME_SUMOYLATION_OF_TRANSCRIPTION_COFACTORS,1,21,200,0.45629965439513703,HIPK2,0.6584923156241199
Reactome,Downregulated in R,REACTOME_HSF1_ACTIVATION,1,21,200,0.45629965439513703,COL4A6,0.6584923156241199
Reactome,Upregulated in R,REACTOME_NEGATIVE_EPIGENETIC_REGULATION_OF_RRNA_EXPRESSION,1,22,200,0.4718739982967371,SUDS3,0.6755740609278038
Reactome,Downregulated in R,REACTOME_NETRIN_1_SIGNALING,1,22,200,0.4718739982967371,SLIT3,0.6755740609278038
Reactome,Downregulated in R,REACTOME_TRANSCRIPTIONAL_ACTIVATION_OF_MITOCHONDRIAL_BIOGENESIS,1,22,200,0.4718739982967371,CHD9,0.6755740609278038
Reactome,Downregulated in R,REACTOME_HSF1_DEPENDENT_TRANSACTIVATION,1,22,200,0.4718739982967371,COL4A6,0.6755740609278038
Reactome,Upregulated in R,REACTOME_INTRACELLULAR_SIGNALING_BY_SECOND_MESSENGERS,5,159,200,0.4782494452467419,"EZH2, KPNA2, PSMB4, PSMC4, PSMD4",0.678130527796865
Reactome,Downregulated in R,REACTOME_INTRACELLULAR_SIGNALING_BY_SECOND_MESSENGERS,5,159,200,0.4782494452467419,"ADCY9, FOXO1, IL1RL1, IRS2, KIT",0.678130527796865
Reactome,Downregulated in R,REACTOME_UNFOLDED_PROTEIN_RESPONSE_UPR,2,56,200,0.47840497161055234,"EXTL3, SHC1",0.678130527796865
Reactome,Downregulated in R,REACTOME_PLASMA_LIPOPROTEIN_CLEARANCE,1,23,200,0.48700438081222935,LDLR,0.678130527796865
Reactome,Downregulated in R,REACTOME_SIGNALING_BY_ALK,1,23,200,0.48700438081222935,SHC1,0.678130527796865
Reactome,Upregulated in R,REACTOME_SARS_COV_1_ACTIVATES_MODULATES_INNATE_IMMUNE_RESPONSES,1,23,200,0.48700438081222935,KPNA2,0.678130527796865
Reactome,Downregulated in R,REACTOME_DAG_AND_IP3_SIGNALING,1,23,200,0.48700438081222935,ADCY9,0.678130527796865
Reactome,Downregulated in R,REACTOME_RHOU_GTPASE_CYCLE,1,23,200,0.48700438081222935,SPTBN1,0.678130527796865
Reactome,Upregulated in R,REACTOME_DAG_AND_IP3_SIGNALING,1,23,200,0.48700438081222935,KPNA2,0.678130527796865
Reactome,Downregulated in R,REACTOME_GAMMA_CARBOXYLATION_HYPUSINYLATION_HYDROXYLATION_AND_ARYLSULFATASE_ACTIVATION,1,23,200,0.48700438081222935,TPST1,0.678130527796865
Reactome,Downregulated in R,REACTOME_AMINO_ACIDS_REGULATE_MTORC1,1,23,200,0.48700438081222935,SESN1,0.678130527796865
Reactome,Downregulated in R,REACTOME_DISEASES_OF_CARBOHYDRATE_METABOLISM,1,23,200,0.48700438081222935,ALDOB,0.678130527796865
Reactome,Downregulated in R,REACTOME_TRANSPORT_OF_VITAMINS_NUCLEOSIDES_AND_RELATED_MOLECULES,1,23,200,0.48700438081222935,SLCO3A1,0.678130527796865
Reactome,Downregulated in R,REACTOME_SIGNALING_BY_MET,2,57,200,0.4877287336851588,"COL27A1, SHC1",0.678130527796865
Reactome,Downregulated in R,REACTOME_RAC2_GTPASE_CYCLE,2,57,200,0.4877287336851588,"ARHGAP26, NHS",0.678130527796865
Reactome,Downregulated in R,REACTOME_MAP2K_AND_MAPK_ACTIVATION,1,24,200,0.50170339568867,ITGB3,0.6922357921429549
Reactome,Downregulated in R,REACTOME_DAP12_INTERACTIONS,1,24,200,0.50170339568867,SHC1,0.6922357921429549
Reactome,Downregulated in R,REACTOME_CARGO_TRAFFICKING_TO_THE_PERICILIARY_MEMBRANE,1,24,200,0.50170339568867,PKD1,0.6922357921429549
Reactome,Downregulated in R,REACTOME_INTERLEUKIN_2_FAMILY_SIGNALING,1,24,200,0.50170339568867,SHC1,0.6922357921429549
Reactome,Upregulated in R,REACTOME_EPH_EPHRIN_SIGNALING,2,59,200,0.5060624843435498,"NCSTN, PSENEN",0.6955953919779212
Reactome,Downregulated in R,REACTOME_EPH_EPHRIN_SIGNALING,2,59,200,0.5060624843435498,"EFNB1, EPHB6",0.6955953919779212
Reactome,Downregulated in R,REACTOME_G_ALPHA_Q_SIGNALLING_EVENTS,2,60,200,0.5150692849197455,"F2RL1, LPAR6",0.6959998363713299
Reactome,Downregulated in R,REACTOME_ER_TO_GOLGI_ANTEROGRADE_TRANSPORT,2,60,200,0.5150692849197455,"CD59, SPTBN1",0.6959998363713299
Reactome,Downregulated in R,REACTOME_TRANSCRIPTIONAL_REGULATION_BY_MECP2,1,25,200,0.515983281182618,HIPK2,0.6959998363713299
Reactome,Upregulated in R,REACTOME_ACTIVATION_OF_ANTERIOR_HOX_GENES_IN_HINDBRAIN_DEVELOPMENT_DURING_EARLY_EMBRYOGENESIS,1,25,200,0.515983281182618,EZH2,0.6959998363713299
Reactome,Upregulated in R,REACTOME_RAB_GERANYLGERANYLATION,1,25,200,0.515983281182618,RAB5A,0.6959998363713299
Reactome,Downregulated in R,REACTOME_COPII_MEDIATED_VESICLE_TRANSPORT,1,25,200,0.515983281182618,CD59,0.6959998363713299
Reactome,Downregulated in R,REACTOME_RAB_GERANYLGERANYLATION,1,25,200,0.515983281182618,RAB34,0.6959998363713299
Reactome,Upregulated in R,REACTOME_POSITIVE_EPIGENETIC_REGULATION_OF_RRNA_EXPRESSION,1,25,200,0.515983281182618,CBX3,0.6959998363713299
Reactome,Downregulated in R,REACTOME_FCGR3A_MEDIATED_IL10_SYNTHESIS,1,25,200,0.515983281182618,ADCY9,0.6959998363713299
Reactome,Downregulated in R,REACTOME_FLT3_SIGNALING,1,25,200,0.515983281182618,GRB10,0.6959998363713299
Reactome,Downregulated in R,REACTOME_ABC_FAMILY_PROTEINS_MEDIATED_TRANSPORT,2,61,200,0.5239675343288236,"ABCA6, ABCA9",0.7054534959399245
Reactome,Downregulated in R,REACTOME_RND2_GTPASE_CYCLE,1,26,200,0.5298559300452548,NISCH,0.7068004380492974
Reactome,Downregulated in R,REACTOME_MITOCHONDRIAL_BIOGENESIS,1,26,200,0.5298559300452548,CHD9,0.7068004380492974
Reactome,Upregulated in R,REACTOME_INTERLEUKIN_10_SIGNALING,1,26,200,0.5298559300452548,CXCL10,0.7068004380492974
Reactome,Upregulated in R,REACTOME_RND2_GTPASE_CYCLE,1,26,200,0.5298559300452548,KIF14,0.7068004380492974
Reactome,Downregulated in R,REACTOME_INTRAFLAGELLAR_TRANSPORT,1,26,200,0.5298559300452548,DYNC2H1,0.7068004380492974
Reactome,Downregulated in R,REACTOME_GLYCEROPHOSPHOLIPID_BIOSYNTHESIS,2,63,200,0.5414338506347692,"GPCPD1, PLA2R1",0.7142357929857239
Reactome,Downregulated in R,REACTOME_SIGNALING_BY_FGFR2,1,27,200,0.5433328992284207,SHC1,0.7142357929857239
Reactome,Downregulated in R,REACTOME_CA2_PATHWAY,1,27,200,0.5433328992284207,PRKG1,0.7142357929857239
Reactome,Downregulated in R,REACTOME_SIGNALING_BY_MODERATE_KINASE_ACTIVITY_BRAF_MUTANTS,1,27,200,0.5433328992284207,ITGB3,0.7142357929857239
Reactome,Downregulated in R,REACTOME_HEME_SIGNALING,1,27,200,0.5433328992284207,CHD9,0.7142357929857239
Reactome,Downregulated in R,REACTOME_RECYCLING_PATHWAY_OF_L1,1,27,200,0.5433328992284207,MSN,0.7142357929857239
Reactome,Upregulated in R,REACTOME_RNA_POLYMERASE_I_TRANSCRIPTION,1,27,200,0.5433328992284207,CBX3,0.7142357929857239
Reactome,Upregulated in R,REACTOME_RECYCLING_PATHWAY_OF_L1,1,27,200,0.5433328992284207,KIF4A,0.7142357929857239
Reactome,Downregulated in R,REACTOME_GASTRULATION,2,64,200,0.5500000310855084,"FOXC2, YAP1",0.7209598175051781
Reactome,Upregulated in R,REACTOME_SARS_COV_2_HOST_INTERACTIONS,3,101,200,0.5548859592646568,"KPNA2, NUP107, NUP210",0.7209598175051781
Reactome,Downregulated in R,REACTOME_SENESCENCE_ASSOCIATED_SECRETORY_PHENOTYPE_SASP,1,28,200,0.5564254193193491,IGFBP7,0.7209598175051781
Reactome,Downregulated in R,REACTOME_MEIOSIS,1,28,200,0.5564254193193491,SYNE1,0.7209598175051781
Reactome,Upregulated in R,REACTOME_HSP90_CHAPERONE_CYCLE_FOR_STEROID_HORMONE_RECEPTORS_SHR_IN_THE_PRESENCE_OF_LIGAND,1,28,200,0.5564254193193491,DNAJA1,0.7209598175051781
Reactome,Downregulated in R,REACTOME_MET_ACTIVATES_PTK2_SIGNALING,1,28,200,0.5564254193193491,COL27A1,0.7209598175051781
Reactome,Downregulated in R,REACTOME_RND3_GTPASE_CYCLE,1,28,200,0.5564254193193491,NISCH,0.7209598175051781
Reactome,Downregulated in R,REACTOME_APOPTOTIC_CLEAVAGE_OF_CELLULAR_PROTEINS,1,28,200,0.5564254193193491,PLEC,0.7209598175051781
Reactome,Upregulated in R,REACTOME_INFLUENZA_INFECTION,3,102,200,0.5616159557028243,"KPNA2, NUP107, NUP210",0.7263834275011484
Reactome,Downregulated in R,REACTOME_APOPTOTIC_EXECUTION_PHASE,1,29,200,0.5691444037116258,PLEC,0.7283033697053194
Reactome,Upregulated in R,REACTOME_G_PROTEIN_MEDIATED_EVENTS,1,29,200,0.5691444037116258,KPNA2,0.7283033697053194
Reactome,Downregulated in R,REACTOME_GLYCOSPHINGOLIPID_METABOLISM,1,29,200,0.5691444037116258,A4GALT,0.7283033697053194
Reactome,Downregulated in R,REACTOME_AMYLOID_FIBER_FORMATION,1,29,200,0.5691444037116258,HSPG2,0.7283033697053194
Reactome,Upregulated in R,REACTOME_APOPTOTIC_EXECUTION_PHASE,1,29,200,0.5691444037116258,HMGB2,0.7283033697053194
Reactome,Downregulated in R,REACTOME_G_PROTEIN_MEDIATED_EVENTS,1,29,200,0.5691444037116258,ADCY9,0.7283033697053194
Reactome,Upregulated in R,REACTOME_GPCR_LIGAND_BINDING,2,67,200,0.5750222659966583,"CXCL10, CXCL9",0.7345249086847773
Reactome,Downregulated in R,REACTOME_SMOOTH_MUSCLE_CONTRACTION,1,30,200,0.581500457519723,GUCY1A2,0.7362956756335547
Reactome,Downregulated in R,REACTOME_ACTIVATION_OF_GENE_EXPRESSION_BY_SREBF_SREBP,1,30,200,0.581500457519723,CHD9,0.7362956756335547
Reactome,Upregulated in R,REACTOME_RND1_GTPASE_CYCLE,1,30,200,0.581500457519723,KIF14,0.7362956756335547
Reactome,Downregulated in R,REACTOME_TNF_SIGNALING,1,30,200,0.581500457519723,TNFRSF1A,0.7362956756335547
Reactome,Upregulated in R,REACTOME_TNF_SIGNALING,1,30,200,0.581500457519723,USP21,0.7362956756335547
Reactome,Downregulated in R,REACTOME_PROTEIN_PROTEIN_INTERACTIONS_AT_SYNAPSES,1,31,200,0.5935038862442402,PDLIM5,0.7449710238794891
Reactome,Upregulated in R,REACTOME_PROTEIN_PROTEIN_INTERACTIONS_AT_SYNAPSES,1,31,200,0.5935038862442402,EPB41,0.7449710238794891
Reactome,Upregulated in R,REACTOME_SYNTHESIS_OF_PIPS_AT_THE_PLASMA_MEMBRANE,1,31,200,0.5935038862442402,RAB5A,0.7449710238794891
Reactome,Downregulated in R,REACTOME_SIGNALING_BY_ERBB2,1,31,200,0.5935038862442402,SHC1,0.7449710238794891
Reactome,Downregulated in R,REACTOME_INTERLEUKIN_3_INTERLEUKIN_5_AND_GM_CSF_SIGNALING,1,31,200,0.5935038862442402,SHC1,0.7449710238794891
Reactome,Downregulated in R,REACTOME_REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_IGF_TRANSPORT_AND_UPTAKE_BY_INSULIN_LIKE_GROWTH_FACTOR_BINDING_PROTEINS_IGFBPS,2,70,200,0.5990212668950161,"IGFBP4, IGFBP7",0.7505933725564933
Reactome,Downregulated in R,REACTOME_TRANSPORT_OF_SMALL_MOLECULES,10,365,200,0.6008733884865247,"ABCA6, ABCA9, ADCY9, ANKH, LCAT, LDLR, LRRC8A, SLC20A2, SLC22A3, SLCO3A1",0.7516115222763968
Reactome,Downregulated in R,REACTOME_BINDING_AND_UPTAKE_OF_LIGANDS_BY_SCAVENGER_RECEPTORS,1,32,200,0.6051647041947782,LRP1,0.7517767717058842
Reactome,Downregulated in R,REACTOME_REGULATED_NECROSIS,1,32,200,0.6051647041947782,TNFRSF10B,0.7517767717058842
Reactome,Downregulated in R,REACTOME_PEPTIDE_HORMONE_METABOLISM,1,32,200,0.6051647041947782,CES1,0.7517767717058842
Reactome,Upregulated in R,REACTOME_POST_TRANSLATIONAL_MODIFICATION_SYNTHESIS_OF_GPI_ANCHORED_PROTEINS,1,32,200,0.6051647041947782,PIGM,0.7517767717058842
Reactome,Upregulated in R,REACTOME_CYTOKINE_SIGNALING_IN_IMMUNE_SYSTEM,11,403,200,0.6068456216900338,"CDK1, CXCL10, FANCA, FANCB, ILF2, KPNA2, NUP107, NUP210, PSMB4, PSMC4, PSMD4",0.7525718430221173
Reactome,Upregulated in R,REACTOME_REGULATION_OF_PTEN_GENE_TRANSCRIPTION,1,33,200,0.6164926426772119,EZH2,0.7632263367390826
Reactome,Downregulated in R,REACTOME_DEUBIQUITINATION,3,112,200,0.6254349163776787,"ADRB2, TGFB1, TGFBR2",0.7677363034521398
Reactome,Downregulated in R,REACTOME_NEGATIVE_REGULATION_OF_NOTCH4_SIGNALING,1,34,200,0.6274971579518979,NOTCH4,0.7677363034521398
Reactome,Upregulated in R,REACTOME_RAB_GEFS_EXCHANGE_GTP_FOR_GDP_ON_RABS,1,34,200,0.6274971579518979,RAB5A,0.7677363034521398
Reactome,Downregulated in R,REACTOME_MET_PROMOTES_CELL_MOTILITY,1,34,200,0.6274971579518979,COL27A1,0.7677363034521398
Reactome,Upregulated in R,REACTOME_IRE1ALPHA_ACTIVATES_CHAPERONES,1,34,200,0.6274971579518979,HDGF,0.7677363034521398
Reactome,Upregulated in R,REACTOME_REGULATION_OF_EXPRESSION_OF_SLITS_AND_ROBOS,3,113,200,0.6314573830701533,"PSMB4, PSMC4, PSMD4",0.7677363034521398
Reactome,Downregulated in R,REACTOME_SLC_MEDIATED_TRANSMEMBRANE_TRANSPORT,3,114,200,0.6374130647104971,"SLC20A2, SLC22A3, SLCO3A1",0.7677363034521398
Reactome,Upregulated in R,REACTOME_BACTERIAL_INFECTION_PATHWAYS,1,35,200,0.6381874389692062,RAB5A,0.7677363034521398
Reactome,Upregulated in R,REACTOME_RHOQ_GTPASE_CYCLE,1,35,200,0.6381874389692062,DIAPH3,0.7677363034521398
Reactome,Upregulated in R,REACTOME_OXIDATIVE_STRESS_INDUCED_SENESCENCE,1,35,200,0.6381874389692062,EZH2,0.7677363034521398
Reactome,Downregulated in R,REACTOME_KINESINS,1,35,200,0.6381874389692062,KIF13B,0.7677363034521398
Reactome,Upregulated in R,REACTOME_TGF_BETA_RECEPTOR_SIGNALING_ACTIVATES_SMADS,1,35,200,0.6381874389692062,MTMR4,0.7677363034521398
Reactome,Downregulated in R,REACTOME_ARACHIDONIC_ACID_METABOLISM,1,35,200,0.6381874389692062,GGT5,0.7677363034521398
Reactome,Downregulated in R,REACTOME_SIGNALING_BY_EGFR,1,35,200,0.6381874389692062,SHC1,0.7677363034521398
Reactome,Downregulated in R,REACTOME_CYTOPROTECTION_BY_HMOX1,1,35,200,0.6381874389692062,CHD9,0.7677363034521398
Reactome,Downregulated in R,REACTOME_OXIDATIVE_STRESS_INDUCED_SENESCENCE,1,35,200,0.6381874389692062,MAP3K5,0.7677363034521398
Reactome,Downregulated in R,REACTOME_REGULATION_OF_RUNX3_EXPRESSION_AND_ACTIVITY,1,35,200,0.6381874389692062,TGFB1,0.7677363034521398
Reactome,Downregulated in R,REACTOME_TRANSPORT_OF_BILE_SALTS_AND_ORGANIC_ACIDS_METAL_IONS_AND_AMINE_COMPOUNDS,1,36,200,0.6485724148885741,SLC22A3,0.775447006887726
Reactome,Upregulated in R,REACTOME_ACTIVATION_OF_NMDA_RECEPTORS_AND_POSTSYNAPTIC_EVENTS,1,36,200,0.6485724148885741,KPNA2,0.775447006887726
Reactome,Downregulated in R,REACTOME_REGULATION_OF_CHOLESTEROL_BIOSYNTHESIS_BY_SREBP_SREBF,1,36,200,0.6485724148885741,CHD9,0.775447006887726
Reactome,Upregulated in R,REACTOME_SIGNALING_BY_WNT,3,116,200,0.6491232518747889,"PSMB4, PSMC4, PSMD4",0.775447006887726
Reactome,Downregulated in R,REACTOME_INTERLEUKIN_1_FAMILY_SIGNALING,2,77,200,0.6510322727259332,"IL1RL1, IRAK3",0.775447006887726
Reactome,Downregulated in R,REACTOME_REGULATION_OF_TP53_ACTIVITY,2,77,200,0.6510322727259332,"HIPK2, PLK3",0.775447006887726
Reactome,Upregulated in R,REACTOME_SIGNALING_BY_NUCLEAR_RECEPTORS,3,117,200,0.6548774460328053,"KPNA2, UHMK1, USF1",0.7768543739084488
Reactome,Downregulated in R,REACTOME_EXTRA_NUCLEAR_ESTROGEN_SIGNALING,1,37,200,0.658660762387108,SHC1,0.7768543739084488
Reactome,Downregulated in R,REACTOME_SIGNALING_BY_BRAF_AND_RAF1_FUSIONS,1,37,200,0.658660762387108,ITGB3,0.7768543739084488
Reactome,Upregulated in R,REACTOME_NRAGE_SIGNALS_DEATH_THROUGH_JNK,1,37,200,0.658660762387108,ECT2,0.7768543739084488
Reactome,Upregulated in R,REACTOME_EXTRA_NUCLEAR_ESTROGEN_SIGNALING,1,37,200,0.658660762387108,UHMK1,0.7768543739084488
Reactome,Downregulated in R,REACTOME_NCAM_SIGNALING_FOR_NEURITE_OUT_GROWTH,1,37,200,0.658660762387108,SPTBN1,0.7768543739084488
Reactome,Downregulated in R,REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS,1,38,200,0.6684609127635905,F2RL1,0.7845734414416817
Reactome,Downregulated in R,REACTOME_REPRODUCTION,1,38,200,0.6684609127635905,SYNE1,0.7845734414416817
Reactome,Downregulated in R,REACTOME_CIRCADIAN_CLOCK,1,38,200,0.6684609127635905,CHD9,0.7845734414416817
Reactome,Downregulated in R,REACTOME_ORGANELLE_BIOGENESIS_AND_MAINTENANCE,3,120,200,0.6717353506760066,"CHD9, DYNC2H1, PKD1",0.7871388306948992
Reactome,Upregulated in R,REACTOME_DISEASES_OF_SIGNAL_TRANSDUCTION_BY_GROWTH_FACTOR_RECEPTORS_AND_SECOND_MESSENGERS,6,237,200,0.6763779673347301,"FOXM1, NCSTN, PSENEN, PSMB4, PSMC4, PSMD4",0.7908442352991982
Reactome,Downregulated in R,REACTOME_CELLULAR_RESPONSES_TO_STIMULI,11,425,200,0.6770851751731725,"CHD9, COL4A6, CSRP1, ETS2, EXTL3, GRB10, HMGA2, IGFBP7, MAP3K5, SESN1, SHC1",0.7908442352991982
Reactome,Downregulated in R,REACTOME_TRANSPORT_TO_THE_GOLGI_AND_SUBSEQUENT_MODIFICATION,2,81,200,0.6782794430141228,"CD59, SPTBN1",0.7909613504825981
Reactome,Upregulated in R,REACTOME_MAPK_FAMILY_SIGNALING_CASCADES,4,162,200,0.6854740998963993,"CDK1, PSMB4, PSMC4, PSMD4",0.7980640486716534
Reactome,Downregulated in R,REACTOME_REGULATION_OF_HSF1_MEDIATED_HEAT_SHOCK_RESPONSE,1,40,200,0.6872291616912878,COL4A6,0.7984171399030309
Reactome,Downregulated in R,REACTOME_NEURONAL_SYSTEM,3,123,200,0.6879860002207306,"ADCY9, KCND3, PDLIM5",0.7984171399030309
