gene,log2FC,p_value,ranking_metric
ZMAT3,-0.0894,0.4320232126125527,-0.3644929179103002
POSTN,-0.2012,0.4320232126125527,-0.3644929179103002
LOC100996634,-0.2106,0.4320232126125527,-0.3644929179103002
PKIA,-0.1717,0.4310851296331397,-0.3654369579618323
TNRC18,-0.0247,0.4310851296331397,-0.3654369579618323
SLC25A46,-0.0576,0.43014822905298633,-0.36638186077698415
CXorf23,-0.0497,0.43014822905298633,-0.36638186077698415
PILRA,-0.0664,0.43014822905298633,-0.36638186077698415
ARHGEF1,-0.1207,0.429212511782892,-0.36732762659642
TXNIP,-0.095,0.429212511782892,-0.36732762659642
TBC1D12,-0.0332,0.429212511782892,-0.36732762659642
CRLS1,-0.0348,0.4282779787264367,-0.36827425566054783
BMP7,-0.2538,0.4282779787264367,-0.36827425566054783
IPO4,-0.049,0.4282779787264367,-0.36827425566054783
BCOR,-0.0519,0.4282779787264367,-0.36827425566054783
TMEM47,-0.1046,0.42734463077998275,-0.36922174820952014
CNTLN,-0.0501,0.42734463077998275,-0.36922174820952014
RGPD8,-0.1623,0.42734463077998275,-0.36922174820952014
CCDC88C,-0.1004,0.426412468832678,-0.37017010448323306
HRAS,-0.0825,0.42548149376645716,-0.3711193247213279
PCDHGA6,-0.1273,0.42548149376645716,-0.3711193247213279
LPIN3,-0.0987,0.4245517064560448,-0.37206940916319037
FCGR2A,-0.1327,0.4245517064560448,-0.37206940916319037
R3HCC1,-0.0303,0.4236231077689574,-0.37302035804795136
TRIM66,-0.0627,0.4236231077689574,-0.37302035804795136
NT5DC1,-0.0574,0.4236231077689574,-0.37302035804795136
EDARADD,-0.222,0.42269569856550615,-0.37397217161448704
ZFHX4,-0.071,0.42269569856550615,-0.37397217161448704
RHOBTB3,-0.095,0.4217694796987995,-0.37492485010141885
ZBTB38,-0.055,0.4217694796987995,-0.37492485010141885
KLF4,-0.1805,0.4217694796987995,-0.37492485010141885
GNPDA1,-0.0549,0.4217694796987995,-0.37492485010141885
CYP3A5,-0.2927,0.41992061635205646,-0.3768328027896858
DUOX2,-0.2143,0.41899797354224744,-0.3777880774669934
UGDH,-0.0657,0.41807652440964393,-0.37874421801664226
FSTL1,-0.0967,0.41807652440964393,-0.37874421801664226
PLXNC1,-0.0905,0.41807652440964393,-0.37874421801664226
GLRX3,-0.0829,0.417156269771382,-0.37970122467598477
LONRF1,-0.0832,0.417156269771382,-0.37970122467598477
FSIP2,-0.1656,0.417156269771382,-0.37970122467598477
ITGB1BP1,-0.0396,0.417156269771382,-0.37970122467598477
VEGFA,-0.0995,0.41623721043741213,-0.38065909768211986
UNC13B,-0.0251,0.41623721043741213,-0.38065909768211986
MTUS1,-0.1647,0.41531934721050245,-0.3816178372718934
LAMA5,-0.1758,0.41531934721050245,-0.3816178372718934
SNORA48,-0.1032,0.41531934721050245,-0.3816178372718934
FN1,-0.2112,0.41531934721050245,-0.3816178372718934
EPHA2,-0.1481,0.41531934721050245,-0.3816178372718934
ATP1A1,-0.0365,0.4144026808862412,-0.38257744368189894
IRAK2,-0.187,0.41348721225304086,-0.3835379171484772
KYNU,-0.0763,0.41348721225304086,-0.3835379171484772
CTTN,-0.1089,0.4125729420921407,-0.38449925790771666
ITGB6,-0.1679,0.4125729420921407,-0.38449925790771666
SLPI,-0.3244,0.4125729420921407,-0.38449925790771666
MFAP3L,-0.1422,0.4125729420921407,-0.38449925790771666
CLIP3,-0.0579,0.41165987117761094,-0.3854614661954536
EPHA4,-0.0589,0.41165987117761094,-0.3854614661954536
IL10RA,-0.1896,0.4107480002763553,-0.3864245422472727
ZNF264,-0.0756,0.4107480002763553,-0.3864245422472727
UPP1,-0.1131,0.4098373301481152,-0.38738848629850675
RAI14,-0.1467,0.4098373301481152,-0.38738848629850675
STAG2,-0.0021,0.4098373301481152,-0.38738848629850675
KDM6A,-0.0798,0.4098373301481152,-0.38738848629850675
CERCAM,-0.1146,0.4089278615454728,-0.38835329858423767
SCP2,-0.0787,0.4089278615454728,-0.38835329858423767
INTS9,-0.0417,0.4089278615454728,-0.38835329858423767
EPHA1,-0.1504,0.4089278615454728,-0.38835329858423767
KLF3,-0.1143,0.40711253189153784,-0.39028552879826
PHKA2,-0.0374,0.40711253189153784,-0.39028552879826
LILRB2,-0.1711,0.40711253189153784,-0.39028552879826
SHISA5,-0.1097,0.40711253189153784,-0.39028552879826
CXCL8,-0.2447,0.40620667230964835,-0.3912529471954596
TEAD2,-0.0742,0.40530201719216996,-0.39222123476497295
RIC1,-0.0257,0.40530201719216996,-0.39222123476497295
DYNC1I1,-0.187,0.40530201719216996,-0.39222123476497295
CCNB1IP1,-0.073,0.40530201719216996,-0.39222123476497295
ANPEP,-0.076,0.40439856725594636,-0.39319039174062786
EDN1,-0.1138,0.40169545559622244,-0.39610308143897305
TIPARP,-0.055,0.40079683341079264,-0.397075718372477
OLFML3,-0.1884,0.40079683341079264,-0.397075718372477
PLK2,-0.1186,0.399899419883876,-0.3980492258775168
FAM177A1,-0.0878,0.399899419883876,-0.3980492258775168
FPR1,-0.1724,0.399899419883876,-0.3980492258775168
SLC7A6,-0.0215,0.3990032156895619,-0.39902360418642324
HIVEP1,-0.0497,0.3990032156895619,-0.39902360418642324
CNOT6L,-0.105,0.3990032156895619,-0.39902360418642324
TGFBR3,-0.1454,0.3990032156895619,-0.39902360418642324
TECPR1,-0.0679,0.3990032156895619,-0.39902360418642324
AKAP12,-0.1922,0.3990032156895619,-0.39902360418642324
ADSSL1,-0.1543,0.3990032156895619,-0.39902360418642324
IDUA,-0.0952,0.3990032156895619,-0.39902360418642324
DENND4A,-0.0831,0.3981082214948285,-0.3999988535312793
GTF3C6,-0.0461,0.3981082214948285,-0.3999988535312793
ZNF549,-0.0046,0.3981082214948285,-0.3999988535312793
PCCA,-0.0268,0.3981082214948285,-0.3999988535312793
PLCG2,-0.0955,0.3981082214948285,-0.3999988535312793
SHROOM3,-0.122,0.39721443795954836,-0.4009749741439187
CTNNAL1,-0.0552,0.39721443795954836,-0.4009749741439187
ATL3,-0.0984,0.39721443795954836,-0.4009749741439187
KAT2A,-0.052,0.396321865736492,-0.4019519662559272
C1orf162,-0.1476,0.396321865736492,-0.4019519662559272
PARD3,-0.0462,0.396321865736492,-0.4019519662559272
LPXN,-0.1351,0.39365142336194014,-0.4048881739003084
LRRC41,-0.0827,0.39365142336194014,-0.4048881739003084
CDC14B,-0.0397,0.3918771966549939,-0.40685000739466626
GRAMD1A,-0.0931,0.3918771966549939,-0.40685000739466626
PITPNM2,-0.0596,0.3918771966549939,-0.40685000739466626
NIN,-0.0675,0.3909919056163492,-0.40783223335232077
BLVRA,-0.041,0.39010783026086715,-0.4088153324235141
HDAC9,-0.1374,0.39010783026086715,-0.4088153324235141
SERPINE1,-0.1999,0.38922497118467514,-0.40979930483785426
VEGFC,-0.1065,0.38922497118467514,-0.40979930483785426
CLIC6,-0.0766,0.38834332897684276,-0.41078415082470326
IMPDH2,-0.068,0.38834332897684276,-0.41078415082470326
TOP3B,-0.0342,0.38834332897684276,-0.41078415082470326
CXCR4,-0.223,0.38746290421938656,-0.4117698706131772
ABAT,-0.1628,0.38570570934843706,-0.4137439325102353
SEC14L1,-0.0375,0.38570570934843706,-0.4137439325102353
RPS5,-0.0636,0.3848289403637605,-0.4147322750758237
DUOXA1,-0.2856,0.3839533910871049,-0.41572149235704553
CDSN,-0.4099,0.3837767142824793,-0.4159213796928347
DNAJC10,-0.0486,0.3822059538381658,-0.4177025519777044
MYOCD,-0.2031,0.3822059538381658,-0.4177025519777044
PRSS3,-0.3005,0.382202932304172,-0.4177059853117856
GPX8,-0.1468,0.38133406693849226,-0.4186943947721869
ZNF614,-0.133,0.38133406693849226,-0.4186943947721869
CRYZ,-0.1383,0.38133406693849226,-0.4186943947721869
TSPAN2,-0.1509,0.38133406693849226,-0.4186943947721869
GTF2E2,-0.0888,0.38046340189207084,-0.41968711319239427
SLFN12,-0.2325,0.38046340189207084,-0.41968711319239427
TMCO3,-0.0136,0.37959395921768635,-0.4206807074652398
FLRT3,-0.3034,0.37959395921768635,-0.4206807074652398
FRRS1,-0.0908,0.3787257394271274,-0.42167517781739144
CDH26,-0.2328,0.3787257394271274,-0.42167517781739144
RPL6,-0.0442,0.3787257394271274,-0.42167517781739144
DCAF17,-0.0904,0.3787257394271274,-0.42167517781739144
PAG1,-0.1368,0.3787257394271274,-0.42167517781739144
ZNF532,-0.1092,0.37785874302519007,-0.42267052447527503
ZNF783,-0.0429,0.37785874302519007,-0.42267052447527503
ZNF432,-0.1835,0.3769929705096855,-0.42366674766507245
CD63,-0.0339,0.37612842237144517,-0.42466384761272263
SRC,-0.1003,0.37526509909432726,-0.42566182454392165
PIK3CD,-0.162,0.37440300115522207,-0.4266606786841236
EFCAB13,-0.2086,0.37440300115522207,-0.4266606786841236
ZNF462,-0.0349,0.37440300115522207,-0.4266606786841236
WDR72,-0.0266,0.3744027845410389,-0.4266609299491278
PLEKHA1,-0.065,0.3735421290240598,-0.4276604102585393
PRDM1,-0.0941,0.3726824831638149,-0.42866101949213825
EXOC6B,-0.0624,0.3726824831638149,-0.42866101949213825
PVALB,-0.3329,0.37266275560722517,-0.4286840090237666
SBDS,-0.0672,0.37182406403051416,-0.4296625066096475
PPP2R1B,-0.0226,0.37182406403051416,-0.4296625066096475
C9orf3,-0.0544,0.37182406403051416,-0.4296625066096475
HPSE2,-0.3545,0.3717622513217994,-0.4297347105160775
BPIFB1,-0.4678,0.3716830619732062,-0.4298272297549094
PCDHB8,-0.2522,0.37096687207324164,-0.4306648718355529
AP5M1,-0.0738,0.37096687207324164,-0.4306648718355529
TMX4,-0.0613,0.37096687207324164,-0.4306648718355529
ANK3,-0.0656,0.37011090773414634,-0.43166811539409833
AGAP3,-0.0608,0.3692561714484479,-0.43267223750928685
POU5F1,-0.3644,0.3692561714484479,-0.43267223750928685
SYDE2,-0.1158,0.3692561714484479,-0.43267223750928685
SNORA54,-0.1901,0.3684026636444435,-0.4336772384048805
PIGR,-0.3218,0.3684026636444435,-0.4336772384048805
COL6A1,-0.1513,0.3684026636444435,-0.4336772384048805
FBXL17,-0.0548,0.3684026636444435,-0.4336772384048805
INPP4B,-0.2248,0.36755038474351454,-0.4346831183044002
PKHD1,-0.1809,0.36755038474351454,-0.4346831183044002
PRKX,-0.1045,0.36755038474351454,-0.4346831183044002
JMY,-0.0533,0.3666993351601333,-0.43568987743112675
URB1,-0.0669,0.3666993351601333,-0.43568987743112675
PLEKHG4,-0.0533,0.3666993351601333,-0.43568987743112675
ZNF7,-0.0704,0.3666993351601333,-0.43568987743112675
NPM1,-0.0774,0.3658495153018694,-0.4366975160081007
AKNA,-0.1879,0.3658495153018694,-0.4366975160081007
ATP1B3,-0.15,0.3650009255693972,-0.43770603425812205
SGCB,-0.1271,0.3650009255693972,-0.43770603425812205
LGR5,-0.2415,0.3650008712077226,-0.437706098940087
PTPRO,-0.215,0.36415356635650276,-0.438715432403751
PLBD2,-0.0661,0.3633074380500897,-0.4397257106673085
SULT1A1,-0.1343,0.3633074380500897,-0.4397257106673085
COL1A1,-0.2119,0.3633074380500897,-0.4397257106673085
ASAP1,-0.0686,0.3624625410301874,-0.44073686927087574
PARVB,-0.1275,0.3624625410301874,-0.44073686927087574
ATP5G3,-0.07,0.36161887566995743,-0.44174890843629505
VILL,-0.178,0.36161887566995743,-0.44174890843629505
PCSK7,-0.0599,0.36161887566995743,-0.44174890843629505
SERPINB4,-0.5657,0.36129293755858116,-0.4421405278017948
SEZ6L2,-0.1718,0.36077644233570105,-0.4427618283851694
FKBP11,-0.0444,0.35993524138686595,-0.4437756293388637
RBM7,-0.064,0.35993524138686595,-0.4437756293388637
CCL2,-0.2313,0.35993524138686595,-0.4437756293388637
PPP1R3C,-0.2788,0.35993524138686595,-0.4437756293388637
LARGE,-0.0746,0.35909527317605416,-0.4447903115185034
EMB,-0.1446,0.35909527317605416,-0.4447903115185034
NOL6,-0.0665,0.3582565380490288,-0.44580587514497627
JAK2,-0.0978,0.3582565380490288,-0.44580587514497627
CEACAM6,-0.297,0.3574190363447215,-0.4468223204389321
SH3BP1,-0.1213,0.3574190363447215,-0.4468223204389321
ADAM23,-0.1074,0.3565827683952403,-0.4478396476207824
LDHA,-0.1206,0.3565827683952403,-0.4478396476207824
PSMD5,-0.0003,0.3565827683952403,-0.4478396476207824
TLR6,-0.1492,0.3565827683952403,-0.4478396476207824
GEMIN4,-0.0567,0.3565827683952403,-0.4478396476207824
NBPF10,-0.0879,0.3557477345258764,-0.44885785691070146
ABL1,-0.0596,0.3557477345258764,-0.44885785691070146
LSP1,-0.1098,0.3549139350551124,-0.449876948528626
CUEDC1,-0.0527,0.3549139350551124,-0.449876948528626
LTBP1,-0.1254,0.35408137029462927,-0.4508969226942559
PTPN21,-0.0494,0.35408137029462927,-0.4508969226942559
RSU1,-0.072,0.35408137029462927,-0.4508969226942559
OSR1,-0.1782,0.35408137029462927,-0.4508969226942559
FRMD4A,-0.0086,0.35325004054931497,-0.45191777962705354
ELOVL5,-0.0934,0.35325004054931497,-0.45191777962705354
TRIP6,-0.0785,0.3524199461172707,-0.45293951954624545
FAM162A,-0.105,0.3524199461172707,-0.45293951954624545
FHL2,-0.1879,0.3515910872898206,-0.4539621426708205
ADAMTS13,-0.1266,0.3515910872898206,-0.4539621426708205
RAB11FIP3,-0.0412,0.3515910872898206,-0.4539621426708205
FTL,-0.0738,0.35076346435151773,-0.4549856492195323
HSD11B1,-0.1988,0.35076346435151773,-0.4549856492195323
KRT13,-0.3921,0.34911192724676265,-0.4570353134631995
GARNL3,-0.087,0.34911192724676265,-0.4570353134631995
NPAS2,-0.1169,0.34911192724676265,-0.4570353134631995
LAMC1,-0.1659,0.3482880136156372,-0.4580614715944821
TOMM7,-0.0458,0.3482880136156372,-0.4580614715944821
PPP3CA,-0.0752,0.3482880136156372,-0.4580614715944821
PROM2,-0.2021,0.34746533694432813,-0.45908851402255674
RPS24,-0.0603,0.3466438974836572,-0.4601164409649985
SLC22A5,-0.11,0.3466438974836572,-0.4601164409649985
ERN2,-0.3914,0.3457930734461455,-0.46118371029357563
FRZB,-0.0919,0.3450047311639136,-0.46217494926211117
ZBTB1,-0.0845,0.34418700477290665,-0.4632055310507597
SLC9A9,-0.1908,0.34418700477290665,-0.4632055310507597
ANKRD36B,-0.1843,0.34418700477290665,-0.4632055310507597
CROT,-0.1554,0.34418700477290665,-0.4632055310507597
TRIM2,-0.0838,0.34337051652868633,-0.4642369982217302
PM20D1,-0.5477,0.3433584804047307,-0.46425222175893716
GALNT2,-0.0612,0.34255526664854696,-0.465269350991426
SAMD9,-0.1353,0.34255526664854696,-0.465269350991426
HK2,-0.1026,0.34255526664854696,-0.465269350991426
ATXN1L,-0.0566,0.34255526664854696,-0.465269350991426
SH3RF1,-0.0727,0.34255526664854696,-0.465269350991426
MBOAT2,-0.1294,0.34255526664854696,-0.465269350991426
PPP2R2B,-0.2194,0.3417412553431025,-0.46630258957601667
PPP1R3B,-0.132,0.3409284828162952,-0.46733671419143813
CYP2C18,-0.2074,0.3409238850095081,-0.46734257118398004
ZNF702P,-0.0936,0.3393066548810546,-0.4694076223773498
ZNF280D,-0.0854,0.33768978434125596,-0.47148207727198577
RASA2,-0.0824,0.33768978434125596,-0.47148207727198577
MOCS1,-0.1408,0.33768978434125596,-0.47148207727198577
CASP10,-0.1317,0.33768978434125596,-0.47148207727198577
ACO2,-0.0551,0.33768978434125596,-0.47148207727198577
PARVG,-0.1546,0.3360778725891371,-0.47356008059444776
TRANK1,-0.1377,0.3360778725891371,-0.47356008059444776
ARAP2,-0.1202,0.3352737766645639,-0.47460041345231696
VPS13B,-0.0446,0.3352737766645639,-0.47460041345231696
ETHE1,-0.1397,0.33447092091102426,-0.47564163406012316
DCTN6,-0.0606,0.33447092091102426,-0.47564163406012316
PDCD4,-0.0555,0.33447092091102426,-0.47564163406012316
APBB1IP,-0.2291,0.33447092091102426,-0.47564163406012316
INPP5D,-0.1589,0.33447092091102426,-0.47564163406012316
BOC,-0.1545,0.33447092091102426,-0.47564163406012316
PPAP2B,-0.135,0.33366930547280726,-0.4766837426317103
SMURF1,-0.0559,0.3328689304876187,-0.47772673938069093
ZNF429,-0.1828,0.3312719023942856,-0.47981539826412944
BCS1L,-0.0471,0.3304752495287172,-0.48086106082465807
RPL36AL,-0.0946,0.32967983760134745,-0.48190761241472285
NCKAP1,-0.0354,0.32967983760134745,-0.48190761241472285
RN7SL1,-0.1913,0.32967983760134745,-0.48190761241472285
ANKAR,-0.0933,0.32888566671710184,-0.4829550532467837
RPL24,-0.0566,0.32888566671710184,-0.4829550532467837
IGBP1,-0.0795,0.32809273697437835,-0.48400338353307026
UGT1A5,-0.3629,0.32809273697437835,-0.48400338353307026
PLIN3,-0.1125,0.32809273697437835,-0.48400338353307026
ANKRD44,-0.1706,0.32730104846505614,-0.4850526034855825
MBNL1,-0.113,0.32730104846505614,-0.4850526034855825
UBLCP1,-0.0889,0.32730104846505614,-0.4850526034855825
LAMA1,-0.2861,0.32730104846505614,-0.4850526034855825
PNPLA3,-0.1844,0.32651054643226396,-0.48610278626222103
DES,-0.4237,0.3257213954815974,-0.48715371323613554
EEF1G,-0.0754,0.3257213954815974,-0.48715371323613554
ZFYVE9,-0.1437,0.3257213954815974,-0.48715371323613554
LAMC3,-0.2048,0.32493343115871187,-0.48820560345703
SNORD15A,-0.1539,0.32493343115871187,-0.48820560345703
COL3A1,-0.2256,0.32493343115871187,-0.48820560345703
SEMA3A,-0.2893,0.32493343115871187,-0.48820560345703
ETV5,-0.0718,0.3241467083717493,-0.48925838418985734
AGPAT5,-0.0398,0.3233612271801398,-0.49031205564547176
CCL20,-0.1909,0.3229688973450179,-0.4908392992225268
ADRBK2,-0.0923,0.32257698763685183,-0.4913666180345001
TRAM2,-0.1009,0.32257698763685183,-0.4913666180345001
ANXA8L1,-0.4953,0.32257698763685183,-0.4913666180345001
ATXN7L1,-0.0507,0.32179398978840346,-0.4924220715673402
TRABD,-0.1145,0.32179398978840346,-0.4924220715673402
BDH2,-0.1551,0.3210122336748711,-0.49347841645416246
CACNA2D1,-0.1583,0.3210122336748711,-0.49347841645416246
SRGAP2,-0.0265,0.3210122336748711,-0.49347841645416246
NBPF19,-0.089,0.3210122336748711,-0.49347841645416246
VPS36,-0.0636,0.32023171932990013,-0.4945356529049092
TTN,-0.2211,0.32023171932990013,-0.4945356529049092
NBEA,-0.1126,0.32023171932990013,-0.4945356529049092
CKAP4,-0.0541,0.32023171932990013,-0.4945356529049092
TMPRSS11E,-0.3956,0.3198413792255642,-0.4950653504496941
ANGPT2,-0.1034,0.3186744160481265,-0.4966528013368093
BBS9,-0.0647,0.3186744160481265,-0.4966528013368093
ATP1A2,-0.3028,0.3186744160481265,-0.4966528013368093
NDUFS4,-0.0721,0.3186744160481265,-0.4966528013368093
SPTBN5,-0.1848,0.3186744160481265,-0.4966528013368093
POLR3GL,-0.041,0.3186744160481265,-0.4966528013368093
ZNF692,-0.0936,0.31789762714654735,-0.49771271373671133
TRIM29,-0.3273,0.31712208008399734,-0.4987735185380351
DNAH7,-0.1543,0.31712208008399734,-0.4987735185380351
CCNL2,-0.0607,0.31634777486211496,-0.49983521594958835
CHD1,-0.0702,0.3155747114761682,-0.5008978061799522
NAMPT,-0.1033,0.3155747114761682,-0.5008978061799522
GPR155,-0.1632,0.3155747114761682,-0.5008978061799522
MVP,-0.1987,0.3155747114761682,-0.5008978061799522
CFL2,-0.1258,0.3148028899150648,-0.5019612894374809
PITPNC1,-0.109,0.3148028899150648,-0.5019612894374809
KIF7,-0.0941,0.31403231016136146,-0.5030256659303036
PCDHB9,-0.275,0.31403231016136146,-0.5030256659303036
TSKU,-0.1817,0.31403231016136146,-0.5030256659303036
BTK,-0.185,0.31403231016136146,-0.5030256659303036
UGT1A1,-0.5389,0.31403231016136146,-0.5030256659303036
AMPD2,-0.0925,0.3132629721912753,-0.5040909358663235
SORL1,-0.1932,0.3132629721912753,-0.5040909358663235
IL6,-0.3543,0.31326291733331313,-0.5040910119190793
ITGB1,-0.0752,0.3124948759746936,-0.5051570994532185
RPL7A,-0.0784,0.3124948759746936,-0.5051570994532185
RGS12,-0.0817,0.3124948759746936,-0.5051570994532185
MPDZ,-0.1566,0.3124948759746936,-0.5051570994532185
PCDHGB3,-0.1838,0.31172802147518475,-0.5062241568984409
SLC23A2,-0.1615,0.31096240865000824,-0.5072921084092182
NR3C1,-0.1564,0.31096240865000824,-0.5072921084092182
ZNF493,-0.1989,0.31096240865000824,-0.5072921084092182
SLC38A6,-0.0808,0.30943490782021066,-0.509430694455223
PCED1A,-0.0601,0.30943490782021066,-0.509430694455223
MMP9,-0.2291,0.3086730196986601,-0.5105013294037827
ALPK2,-0.1501,0.3079123730176049,-0.511572859244561
HLA-DRB5,-0.5063,0.3065346385613896,-0.5135204428875287
GLG1,-0.0332,0.3063948036742359,-0.513718604426973
NLGN4X,-0.1722,0.30563788084494914,-0.5147928201801469
LRP5,-0.1046,0.30563788084494914,-0.5147928201801469
SLC43A3,-0.1179,0.30563788084494914,-0.5147928201801469
EFHD2,-0.1477,0.3048821991222329,-0.515867931648621
CCDC102B,-0.1146,0.3048821991222329,-0.515867931648621
VPS28,-0.0893,0.30412775840704853,-0.5169439390376074
PTP4A1,-0.111,0.30412775840704853,-0.5169439390376074
ZNF616,-0.0424,0.30412775840704853,-0.5169439390376074
CRIM1,-0.1181,0.30412775840704853,-0.5169439390376074
SLC40A1,-0.0977,0.30412775840704853,-0.5169439390376074
ENGASE,-0.067,0.30337455859415585,-0.5180208425520957
GALT,-0.0485,0.30337455859415585,-0.5180208425520957
KRT6A,-0.6331,0.3026225995721248,-0.5190986423968525
CASQ2,-0.373,0.3014950691881544,-0.52071978615032
ADD3,-0.123,0.30112240342404195,-0.5212569318951275
RPS6,-0.0942,0.30112240342404195,-0.5212569318951275
PTS,-0.0581,0.30112240342404195,-0.5212569318951275
MAP2K3,-0.0897,0.30112240342404195,-0.5212569318951275
XYLT1,-0.1256,0.300374166044278,-0.5223374219570688
SLC16A3,-0.1432,0.2996271689479745,-0.5234188091661246
DUSP5,-0.198,0.2996271689479745,-0.5234188091661246
PPP2R2A,-0.0931,0.2996271689479745,-0.5234188091661246
ABCB6,-0.1622,0.2996271689479745,-0.5234188091661246
ARHGAP31,-0.1321,0.29813689503076646,-0.5255842758399872
ALDH1A1,-0.1812,0.29813689503076646,-0.5255842758399872
TXNRD2,-0.2193,0.29739361790707397,-0.5266683557114455
SSBP3,-0.0355,0.29739361790707397,-0.5266683557114455
SCARNA9,-0.1139,0.2966515804612888,-0.527753333543321
TRAK2,-0.0489,0.2966515804612888,-0.527753333543321
FKBP9,-0.083,0.2966515804612888,-0.527753333543321
LHFPL2,-0.1779,0.2959107825267715,-0.5288392095383869
DEF6,-0.1271,0.29517122393080475,-0.5299259838991965
WASL,-0.0748,0.29369582403333283,-0.5321022285271609
TLDC1,-0.1826,0.2929599823561083,-0.5331916991983217
PERP,-0.2087,0.29222537926601755,-0.5342820690432406
ATP2C2,-0.1902,0.29222537926601755,-0.5342820690432406
SNORA74A,-0.1475,0.29222537926601755,-0.5342820690432406
CALCOCO1,-0.075,0.2914920145601281,-0.5353733382633719
